id,chain_order,margin_m,names,changes,run_lengths_m,min_run_m,start_m,end_m,length_m,chord_m,ratio,max_offset_m
272,26,100,WEST SCOTT AVENUE > SCOTT AVENUE,1,100.000 > 100.000,100.0,5.418962422897607,205.4189624228976,200.00000000027188,192.65351792145046,1.03813313225776,24.406033777088616
273,26,100,WEST SCOTT AVENUE > SCOTT AVENUE > GENESEE PARK DRIVE,2,100.000 > 215.565 > 100.000,100.0,5.418962422897607,420.9844389759613,415.5654765534709,400.12959085291465,1.038577216115542,36.947253251112535
274,26,100,SCOTT AVENUE > GENESEE PARK DRIVE,1,100.000 > 100.000,100.0,220.98443897596133,420.9844389759613,200.00000000036394,197.1499322090398,1.0144563467985481,15.363110325629629
275,27,25,WEST GENESEE STREET > JAMES STREET,1,25.000 > 25.000,25.0,3686.7514389154217,3736.7514389154217,50.00000000002197,49.99902893061853,1.0000194217652665,0.09506833784399639
276,27,50,WEST GENESEE STREET > JAMES STREET,1,50.000 > 50.000,50.0,3661.7514389154217,3761.7514389154217,99.99999999998526,99.99862323208107,1.0000137678685934,0.19745933839947855
277,27,100,WEST GENESEE STREET > JAMES STREET,1,100.000 > 100.000,100.0,3611.7514389154217,3811.7514389154217,199.99999999999204,199.9978403974105,1.000010798129506,0.396131505826917
278,28,25,SOUTH SALINA STREET > NORTH SALINA STREET,1,25.000 > 25.000,25.0,7469.9848905923145,7519.9848905923145,49.99999999995542,49.99978484885578,1.0000043030405088,0.0733400703476744
279,28,50,SOUTH SALINA STREET > NORTH SALINA STREET,1,50.000 > 50.000,50.0,7444.9848905923145,7544.9848905923145,99.99999999977447,99.99931578618295,1.0000068421827304,0.1732385065471952
280,28,100,SOUTH SALINA STREET > NORTH SALINA STREET,1,100.000 > 100.000,100.0,7394.9848905923145,7594.9848905923145,200.00000000045557,199.99769723509718,1.0000115139593617,0.4531506953207743
281,29,25,SOUTH GEDDES STREET > NORTH GEDDES STREET,1,25.000 > 25.000,25.0,3217.310664838822,3267.310664838822,50.00000000042881,49.99998792252776,1.0000002415580795,0.017376636318270414
282,29,50,SOUTH GEDDES STREET > NORTH GEDDES STREET,1,50.000 > 50.000,50.0,3192.310664838822,3292.310664838822,99.99999999992443,99.99997584412242,1.0000002415580784,0.03475327258190206
283,29,100,SOUTH GEDDES STREET > NORTH GEDDES STREET,1,100.000 > 100.000,100.0,3142.310664838822,3342.310664838822,199.99999999950586,199.99489802773314,1.0000255105096332,0.5446416356957953
284,30,25,WEST COLVIN STREET > EAST COLVIN STREET,1,25.000 > 25.000,25.0,1157.7253499481465,1207.7253499481465,49.999999999697366,49.70739515178091,1.00588654559393,2.3706448498090746
285,30,50,WEST COLVIN STREET > EAST COLVIN STREET,1,50.000 > 50.000,50.0,1132.7253499481465,1232.7253499481465,100.00000000010448,99.16727981106017,1.0083971264577476,4.173532687306063
286,30,100,WEST COLVIN STREET > EAST COLVIN STREET,1,100.000 > 100.000,100.0,1082.7253499481465,1282.7253499481465,199.99999999995316,197.76397180062395,1.0113065498177973,9.541462170049243
287,31,25,NORTH STATE STREET > SOUTH STATE STREET,1,25.000 > 25.000,25.0,175.92907122162615,225.92907122162615,49.99999999982994,49.99965317587483,1.0000069365272173,0.09311580129209919
288,31,50,NORTH STATE STREET > SOUTH STATE STREET,1,50.000 > 50.000,50.0,150.92907122162615,250.92907122162615,100.00000000013873,98.53289715584451,1.0148894723147517,6.4693370968344865
289,31,100,NORTH STATE STREET > SOUTH STATE STREET,1,100.000 > 100.000,100.0,100.92907122162615,300.92907122162615,200.00000000052714,193.84730096960453,1.031739926221038,22.951130017106074
290,32,25,SOUTH AVENUE > CORTLAND AVENUE,1,25.000 > 25.000,25.0,2381.542569446112,2431.542569446112,50.000000000045006,48.93110293018486,1.021844941271511,5.007020913491605
291,32,50,SOUTH AVENUE > CORTLAND AVENUE,1,50.000 > 50.000,50.0,2356.542569446112,2456.542569446112,99.9999999999275,97.13882270376313,1.0294545189711624,11.627723513410444
292,32,100,SOUTH AVENUE > CORTLAND AVENUE,1,100.000 > 100.000,100.0,2306.542569446112,2506.542569446112,199.99999999973505,193.44868116032254,1.0338659266122525,25.079463808904435
293,33,25,WEST SENECA TURNPIKE > EAST SENECA TURNPIKE,1,25.000 > 25.000,25.0,1939.5495189145474,1989.5495189145474,49.99999999992214,49.995372798849885,1.0000925525866338,0.2534972046791334
294,33,50,WEST SENECA TURNPIKE > EAST SENECA TURNPIKE,1,50.000 > 50.000,50.0,1914.5495189145474,2014.5495189145474,99.99999999986537,99.96831883919657,1.0003169120080908,1.0862228527974598
295,33,100,WEST SENECA TURNPIKE > EAST SENECA TURNPIKE,1,100.000 > 100.000,100.0,1864.5495189145474,2064.5495189145477,200.00000000000676,199.93271617725688,1.0003365323296576,2.326461718186893
296,34,25,WEST BRIGHTON AVENUE > EAST BRIGHTON AVENUE,1,25.000 > 25.000,25.0,1540.9706399488412,1590.9706399488412,49.999999999972616,49.67069802398553,1.0066297030057454,2.7267522356669334
297,34,50,WEST BRIGHTON AVENUE > EAST BRIGHTON AVENUE,1,50.000 > 50.000,50.0,1515.9706399488412,1615.9706399488412,100.00000000000817,99.28108828101233,1.007241174844508,5.896553617175915
298,34,100,WEST BRIGHTON AVENUE > EAST BRIGHTON AVENUE,1,100.000 > 100.000,100.0,1465.9706399488412,1665.9706399488412,199.99999999993406,198.2239015980329,1.0089600617664303,13.020396971708701
299,35,25,TEALL AVENUE > COLUMBUS AVENUE,1,25.000 > 25.000,25.0,2585.69161098988,2635.69161098988,49.99999999969157,49.956698425757075,1.000866782139313,0.6918394362283294
300,35,50,TEALL AVENUE > COLUMBUS AVENUE,1,50.000 > 50.000,50.0,2560.69161098988,2660.69161098988,99.99999999969717,99.76717294565324,1.0023337040348006,2.9770793375731643
301,35,100,TEALL AVENUE > COLUMBUS AVENUE,1,100.000 > 100.000,100.0,2510.69161098988,2710.69161098988,200.0000000002533,199.19292894448793,1.0040517053493916,6.405185722674697
302,36,25,MANOR DRIVE > SALT SPRINGS ROAD,1,25.000 > 25.000,25.0,378.3440568109516,428.3440568109516,50.00000000035165,48.011089498469666,1.0414260647416755,6.3113739262710515
303,36,50,MANOR DRIVE > SALT SPRINGS ROAD,1,50.000 > 50.000,50.0,353.3440568109516,453.3440568109516,100.00000000028855,93.19925907609337,1.0729699033191096,16.95070022148681
304,36,100,MANOR DRIVE > SALT SPRINGS ROAD,1,100.000 > 100.000,100.0,303.3440568109516,503.3440568109516,200.00000000013773,181.692497810455,1.1007609142386356,40.185327616180814
305,37,25,PEAT STREET > WESTMORELAND AVENUE,1,25.000 > 25.000,25.0,529.2919701860195,579.2919701860195,50.000000000326864,49.94181034963878,1.0011651490060274,1.1932457149408846
306,37,50,PEAT STREET > WESTMORELAND AVENUE,1,50.000 > 50.000,50.0,504.2919701860195,604.2919701860195,100.00000000040272,99.88232479890173,1.0011781383917315,2.410697022495986
307,37,100,PEAT STREET > WESTMORELAND AVENUE,1,100.000 > 100.000,100.0,454.2919701860195,654.2919701860195,199.99999999950873,199.7657884609519,1.0011724306767502,4.759248675367406
308,38,25,LEXINGTON AVENUE > EAST GENESEE STREET,1,25.000 > 25.000,25.0,821.6499345595473,871.6499345595473,49.999999999998735,49.98396165891565,1.0003208697460302,0.40207846712561457
309,38,50,LEXINGTON AVENUE > EAST GENESEE STREET,1,50.000 > 50.000,50.0,796.6499345595473,896.6499345595473,100.0000000000496,99.97438244481242,1.0002562411951013,0.8139636926534565
310,38,100,LEXINGTON AVENUE > EAST GENESEE STREET,1,100.000 > 100.000,100.0,746.6499345595473,946.6499345595473,200.00000000005406,199.95440251171416,1.0002280394318261,1.6118929647258344
311,39,25,WEST ONONDAGA STREET > ONONDAGA AVENUE,1,25.000 > 25.000,25.0,1368.5074630713707,1418.5074630713707,50.00000000021142,48.574014352291464,1.0293569651784955,5.928008302215104
312,39,50,WEST ONONDAGA STREET > ONONDAGA AVENUE,1,50.000 > 50.000,50.0,1343.5074630713707,1443.5074630713707,99.99999999983825,96.79562227766466,1.0331045727768722,12.501966855309595
313,39,100,WEST ONONDAGA STREET > ONONDAGA AVENUE,1,100.000 > 100.000,100.0,1293.5074630713707,1493.5074630713707,200.000000000376,192.96682741910607,1.0364475732712055,26.17700102540757
314,40,25,LOMBARD AVENUE > WESTCOTT STREET,1,25.000 > 25.000,25.0,163.97455007776068,213.97455007776068,49.99999999931044,49.426658504892295,1.0115998433185889,3.266097409028039
315,40,50,LOMBARD AVENUE > WESTCOTT STREET,1,50.000 > 50.000,50.0,138.97455007776068,238.97455007776068,99.99999999995269,97.37052689896362,1.0270048153659221,10.110928912918407
316,40,100,LOMBARD AVENUE > WESTCOTT STREET,1,100.000 > 100.000,100.0,88.97455007776068,288.9745500777607,200.00000000053353,185.55147901318955,1.0778679914823903,32.573278905798155
317,41,25,WEST BEAR STREET > BEAR STREET,1,25.000 > 25.000,25.0,1292.181160135892,1342.181160135892,50.0000000004911,49.99206551433796,1.0001587149094862,0.3899417864976832
318,41,50,WEST BEAR STREET > BEAR STREET,1,50.000 > 50.000,50.0,1267.181160135892,1367.181160135892,99.9999999999183,99.9734809921941,1.000265260421674,0.5989368263992794
319,41,100,WEST BEAR STREET > BEAR STREET,1,100.000 > 100.000,100.0,1217.181160135892,1417.181160135892,199.99999999982404,199.5819999657433,1.0020943774195692,4.722206193314927
320,42,25,EAST WATER STREET > WEST WATER STREET,1,25.000 > 25.000,25.0,1975.770947443402,2025.770947443402,50.0000000000623,49.984137393451505,1.0003173528130722,0.6014611841917998
321,42,50,EAST WATER STREET > WEST WATER STREET,1,50.000 > 50.000,50.0,1950.770947443402,2050.7709474434023,100.00000000000705,99.97632609108791,1.000236795147859,1.0214104876894419
322,42,100,EAST WATER STREET > WEST WATER STREET,1,100.000 > 100.000,100.0,1900.770947443402,2100.7709474434023,199.99999999995077,199.96593074070103,1.0001703753190534,1.7281881939612656
323,43,25,HIAWATHA BOULEVARD WEST > HIAWATHA BOULEVARD EAST,1,25.000 > 25.000,25.0,2241.032348992318,2291.032348992318,49.999999999693266,49.2064682088999,1.0161265748117612,3.3974323667217363
324,43,50,HIAWATHA BOULEVARD WEST > HIAWATHA BOULEVARD EAST,1,50.000 > 50.000,50.0,2216.032348992318,2316.032348992318,100.00000000020987,98.12495377869297,1.0191087603031723,5.550778694538844
325,43,100,HIAWATHA BOULEVARD WEST > HIAWATHA BOULEVARD EAST,1,100.000 > 100.000,100.0,2166.032348992318,2366.032348992318,199.9999999995351,197.5860981784344,1.0122169618376733,7.04846481158046
326,44,25,SUNNYCREST ROAD > SHOTWELL PARK,1,25.000 > 25.000,25.0,1562.1984399928178,1612.1984399928178,49.99999999978567,48.88845144661403,1.0227364238440944,4.6291302634778475
327,44,50,SUNNYCREST ROAD > SHOTWELL PARK,1,50.000 > 50.000,50.0,1537.1984399928178,1637.1984399928178,99.99999999993119,96.60709068718303,1.035120706861306,12.006487961216497
328,44,100,SUNNYCREST ROAD > SHOTWELL PARK,1,100.000 > 100.000,100.0,1487.1984399928178,1687.1984399928178,200.00000000042215,173.83062955157916,1.1505452204617252,40.03190794078885
329,45,25,SALISBURY ROAD > WHITTIER AVENUE,1,25.000 > 25.000,25.0,1162.2297022587031,1212.2297022587031,50.000000000004825,49.75089719408254,1.0050070012798062,1.632045221046935
330,45,50,SALISBURY ROAD > WHITTIER AVENUE,1,50.000 > 50.000,50.0,1137.2297022587031,1237.2297022587031,99.99999999998249,99.51965083520605,1.0048266765482512,2.4684964469104185
331,45,100,SALISBURY ROAD > WHITTIER AVENUE,1,100.000 > 100.000,100.0,1087.2297022587031,1287.2297022587031,199.9999999999954,198.5967555275192,1.007065797569295,7.313912473014894
332,46,25,PROSPECT AVENUE > NORTH SALINA STREET,1,25.000 > 25.000,25.0,267.48533175964803,317.48533175964803,49.99999999981696,49.821800461591025,1.0035767382265381,2.101094199863972
333,46,50,PROSPECT AVENUE > NORTH SALINA STREET,1,50.000 > 50.000,50.0,242.48533175964803,342.48533175964803,99.99999999960424,99.78634112621653,1.0021411635197393,2.9205530310310372
334,46,100,PROSPECT AVENUE > NORTH SALINA STREET,1,100.000 > 100.000,100.0,192.48533175964803,392.48533175964803,200.00000000001037,199.70637138223097,1.0014703017021795,2.6908398527898245
335,47,25,HIAWATHA BOULEVARD WEST > HIAWATHA BOULEVARD EAST,1,25.000 > 25.000,25.0,475.3269704096458,525.3269704096458,49.999999999975444,49.033371220091155,1.0197136920393557,2.0451347845838543
336,47,50,HIAWATHA BOULEVARD WEST > HIAWATHA BOULEVARD EAST,1,50.000 > 50.000,50.0,450.3269704096458,550.3269704096458,99.99999999943226,97.88828942766663,1.0215726578134359,4.744218171559916
337,47,100,HIAWATHA BOULEVARD WEST > HIAWATHA BOULEVARD EAST,1,100.000 > 100.000,100.0,400.3269704096458,600.3269704096458,200.00000000035288,197.32158186833263,1.0135738732005883,6.05460349754909
338,48,25,STATE FAIR BOULEVARD > PARK AVENUE,1,25.000 > 25.000,25.0,533.4119861960828,583.4119861960828,49.99999999984473,47.55832960733784,1.0513405414501809,6.90470443541285
339,48,50,STATE FAIR BOULEVARD > PARK AVENUE,1,50.000 > 50.000,50.0,508.4119861960828,608.4119861960828,100.0000000003391,89.57280832476604,1.1164102350991048,20.541444143520536
340,48,100,STATE FAIR BOULEVARD > PARK AVENUE,1,100.000 > 100.000,100.0,458.4119861960828,658.4119861960828,199.9999999999909,174.68570227998717,1.1449133923933272,46.84614636056823
341,49,25,CATHERINE STREET > ALMOND STREET,1,25.000 > 25.000,25.0,1088.7683574824118,1138.7683574824118,50.000000000339384,49.99998027501067,1.00000039450673,0.018969620215611088
342,49,50,CATHERINE STREET > ALMOND STREET,1,50.000 > 50.000,50.0,1063.7683574824118,1163.7683574824118,99.99999999965296,99.99996148733271,1.0000003851233508,0.04118893883579179
343,49,100,CATHERINE STREET > ALMOND STREET,1,100.000 > 100.000,100.0,1013.7683574824118,1213.7683574824118,200.0000000001271,199.99789589732796,1.000010520624678,0.2792940157382617
344,50,25,ONONDAGA BOULEVARD > WEST ONONDAGA STREET,1,25.000 > 25.000,25.0,29.05601253482294,79.05601253482294,50.00000000001543,49.98176863811969,1.0003647602394334,0.6750562582145514
345,50,50,ONONDAGA BOULEVARD > WEST ONONDAGA STREET,1,50.000 > 50.000,50.0,4.0560125348229406,104.05601253482294,99.99999999998613,99.931102297585,1.0006894520406266,1.6907391132151477
346,51,25,TEX SIMONE DRIVE > FIRST NORTH STREET,1,25.000 > 25.000,25.0,449.26046930230564,499.26046930230564,50.00000000014125,49.93537902816372,1.0012940919491384,0.6409376983378191
347,51,50,TEX SIMONE DRIVE > FIRST NORTH STREET,1,50.000 > 50.000,50.0,424.26046930230564,524.2604693023056,99.99999999989993,99.60066956763659,1.0040093147365055,3.2004650640526537
348,51,100,TEX SIMONE DRIVE > FIRST NORTH STREET,1,100.000 > 100.000,100.0,374.26046930230564,574.2604693023056,200.0000000000614,196.3313804785784,1.018685854052166,16.396787467807428
349,52,25,HIGHPOINT STREET > SEYMOUR STREET,1,25.000 > 25.000,25.0,291.54946444126847,341.54946444126847,49.99999999989321,44.51039342475947,1.123333139807299,8.415182279191015
350,52,50,HIGHPOINT STREET > SEYMOUR STREET,1,50.000 > 50.000,50.0,266.54946444126847,366.54946444126847,100.00000000026485,84.45945915806618,1.1840000042282355,24.675675477172543
351,52,100,HIGHPOINT STREET > SEYMOUR STREET,1,100.000 > 100.000,100.0,216.54946444126847,416.54946444126847,199.99999999987253,174.901581858066,1.143500235247581,45.96183578257196
352,53,25,NORTH CLINTON STREET > SOUTH CLINTON STREET,1,25.000 > 25.000,25.0,353.85809396081794,403.85809396081794,50.00000000031156,49.999927455349365,1.000001450901349,0.042586649776501485
353,53,50,NORTH CLINTON STREET > SOUTH CLINTON STREET,1,50.000 > 50.000,50.0,328.85809396081794,428.85809396081794,100.00000000016043,99.99925727588753,1.0000074272978934,0.08757093365603136
354,53,100,NORTH CLINTON STREET > SOUTH CLINTON STREET,1,100.000 > 100.000,100.0,278.85809396081794,478.85809396081794,200.0000000006587,199.99491177005524,1.0000254418002859,0.621270393757273
355,54,25,ENFIELD PLACE > EUCLID AVENUE,1,25.000 > 25.000,25.0,166.88948554066482,216.88948554066482,50.000000000058975,49.75005667443688,1.0050239807214236,2.2783284899188128
356,54,50,ENFIELD PLACE > EUCLID AVENUE,1,50.000 > 50.000,50.0,141.88948554066482,241.88948554066482,99.99999999970586,99.01609581107003,1.00993681058192,6.446551492589462
357,54,100,ENFIELD PLACE > EUCLID AVENUE,1,100.000 > 100.000,100.0,91.88948554066482,291.88948554066485,200.00000000022146,197.7384753687252,1.011436947853872,14.329532629895185
358,55,25,WEST BELDEN AVENUE > PLUM STREET,1,25.000 > 25.000,25.0,1276.0888383513527,1326.0888383513527,49.999999999852506,47.3511699376665,1.0559401186005108,6.893560678562199
359,55,50,WEST BELDEN AVENUE > PLUM STREET,1,50.000 > 50.000,50.0,1251.0888383513527,1351.0888383513527,100.00000000003645,84.94610491733407,1.1772170142156864,23.301641536662746
360,55,100,WEST BELDEN AVENUE > PLUM STREET,1,100.000 > 100.000,100.0,1201.0888383513527,1401.0888383513527,199.999999999779,152.96188335803467,1.3075152816446642,60.32827867748423
361,56,25,MERTENS AVENUE > SEDGWICK DRIVE,1,25.000 > 25.000,25.0,521.9489066018871,571.9489066018871,49.99999999996223,40.019415856266484,1.2493935488599324,13.6378793037871
362,56,50,MERTENS AVENUE > SEDGWICK DRIVE,1,50.000 > 50.000,50.0,496.9489066018871,596.9489066018871,99.99999999995862,74.93182691192254,1.3345464019915338,31.97703939003208
363,56,100,MERTENS AVENUE > SEDGWICK DRIVE,1,100.000 > 100.000,100.0,446.9489066018871,646.9489066018871,199.99999999976305,145.8349858244719,1.3714130314414716,67.51699972890434
364,57,25,SPENCER STREET > CATAWBA STREET,1,25.000 > 25.000,25.0,1280.504672022924,1330.504672022924,49.99999999997256,49.9801086796285,1.0003979847357187,0.4707431145861112
365,57,50,SPENCER STREET > CATAWBA STREET,1,50.000 > 50.000,50.0,1255.504672022924,1355.504672022924,99.99999999990169,99.90414245261243,1.000959495221479,1.8222466599161389
366,57,100,SPENCER STREET > CATAWBA STREET,1,100.000 > 100.000,100.0,1205.504672022924,1405.504672022924,200.0000000003157,198.3355817497,1.0083919296574642,6.404590029152803
367,58,25,SOLAR STREET > DESTINY USA DRIVE,1,25.000 > 25.000,25.0,1559.8147523719506,1609.8147523719506,50.00000000000365,49.988710242044185,1.0002258461541575,0.4378306857549246
368,58,50,SOLAR STREET > DESTINY USA DRIVE,1,50.000 > 50.000,50.0,1534.8147523719506,1634.8147523719506,99.99999999983038,99.98608687670222,1.000139150591475,0.4008557561127327
369,59,25,WEST WASHINGTON STREET > EAST WASHINGTON STREET,1,25.000 > 25.000,25.0,504.95825655334875,554.9582565533487,49.999999999965645,49.9979545426908,1.0000409108191235,0.21931070665030902
370,59,50,WEST WASHINGTON STREET > EAST WASHINGTON STREET,1,50.000 > 50.000,50.0,479.95825655334875,579.9582565533487,99.99999999998931,99.9956949486568,1.0000430523667516,0.4566421184197101
371,59,100,WEST WASHINGTON STREET > EAST WASHINGTON STREET,1,100.000 > 100.000,100.0,429.95825655334875,629.9582565533487,200.0000000000373,199.97297188258779,1.0001351588526943,1.1249185400948678
372,60,25,GLENWOOD AVENUE > REED AVENUE,1,25.000 > 25.000,25.0,760.1772078078973,810.1772078078973,49.9999999995429,49.81478484650639,1.003718075940852,2.0171018031771255
373,60,50,GLENWOOD AVENUE > REED AVENUE,1,50.000 > 50.000,50.0,735.1772078078973,835.1772078078973,100.00000000027376,99.59321472451404,1.0040844677710719,4.406059933392175
374,60,100,GLENWOOD AVENUE > REED AVENUE,1,100.000 > 100.000,100.0,685.1772078078973,885.1772078078973,200.00000000011124,198.89475350617323,1.0055569414197931,10.129518824490548
375,61,25,MANLEY FIELD HOUSE > SKYTOP ROAD,1,25.000 > 25.000,25.0,487.04621395757874,537.0462139575787,50.00000000000439,48.10028586309467,1.0394948616795496,6.639337173171
376,61,50,MANLEY FIELD HOUSE > SKYTOP ROAD,1,50.000 > 50.000,50.0,462.04621395757874,562.0462139575787,99.99999999978614,88.09123963904966,1.135186658849758,20.019531892747203
377,61,100,MANLEY FIELD HOUSE > SKYTOP ROAD,1,100.000 > 100.000,100.0,412.04621395757874,612.0462139575787,199.99999999952337,163.28144675891514,1.224878906755543,52.73143853132912
378,62,25,SHUART AVENUE > ELM STREET,1,25.000 > 25.000,25.0,634.383040210665,684.383040210665,50.0000000004768,49.99963220033235,1.0000073560570002,0.0958904051102951
379,62,50,SHUART AVENUE > ELM STREET,1,50.000 > 50.000,50.0,609.383040210665,709.383040210665,99.99999999998599,99.99926439969695,1.0000073560570015,0.19178081023647525
380,62,100,SHUART AVENUE > ELM STREET,1,100.000 > 100.000,100.0,559.383040210665,759.383040210665,200.0000000001935,199.99853014330154,1.0000073493384722,0.3833808891981144
381,63,25,WEST NEWELL STREET > EAST NEWELL STREET,1,25.000 > 25.000,25.0,1481.2221023380673,1531.2221023380673,50.00000000003196,49.85607238545904,1.0028868622754747,1.5308843353956625
382,63,50,WEST NEWELL STREET > EAST NEWELL STREET,1,50.000 > 50.000,50.0,1456.2221023380673,1556.2221023380673,100.00000000012733,99.82249354794916,1.0017782209787507,1.8429687189649797
383,64,25,BROOKFORD ROAD > EAST AVENUE,1,25.000 > 25.000,25.0,1151.709232077755,1201.709232077755,50.000000000807056,49.78101455577249,1.0043989751311562,2.337230726665278
384,64,50,BROOKFORD ROAD > EAST AVENUE,1,50.000 > 50.000,50.0,1126.709232077755,1226.709232077755,100.00000000006716,99.62722901991371,1.0037416576152984,3.6479226186438223
385,64,100,BROOKFORD ROAD > EAST AVENUE,1,100.000 > 100.000,100.0,1076.709232077755,1276.709232077755,200.00000000018917,199.15103763456875,1.0042629070664357,3.75332407316044
386,65,25,MILTON AVENUE > BURNET PARK DRIVE,1,25.000 > 25.000,25.0,1410.5565907740402,1460.5565907740402,50.000000000149754,49.3103017117881,1.013986900595191,3.4013923941580253
387,65,50,MILTON AVENUE > BURNET PARK DRIVE,1,50.000 > 50.000,50.0,1385.5565907740402,1485.5565907740402,99.99999999988904,97.03464538754469,1.0305597511126163,11.066993940824265
388,65,100,MILTON AVENUE > BURNET PARK DRIVE,1,100.000 > 100.000,100.0,1335.5565907740402,1535.5565907740402,199.99999999975526,186.99511992205194,1.0695466281854005,19.597350872625828
389,66,25,SLOCUM AVENUE > SOUTH AVENUE,1,25.000 > 25.000,25.0,298.01447770717556,348.01447770717556,49.99999999999541,48.6873618618522,1.0269605517314278,5.077119348670895
390,66,50,SLOCUM AVENUE > SOUTH AVENUE,1,50.000 > 50.000,50.0,273.01447770717556,373.01447770717556,100.00000000014,95.30881401371954,1.04922090401571,13.884160402710508
391,66,100,SLOCUM AVENUE > SOUTH AVENUE,1,100.000 > 100.000,100.0,223.01447770717556,423.01447770717556,200.00000000002757,188.18463527050554,1.0627860224217458,32.59635680950764
392,67,25,BALLANTYNE ROAD > WALRATH ROAD,1,25.000 > 25.000,25.0,1156.3184016192356,1206.3184016192356,50.00000000011619,49.937620797597766,1.001249142460576,0.639403268491444
393,67,50,BALLANTYNE ROAD > WALRATH ROAD,1,50.000 > 50.000,50.0,1131.3184016192356,1231.3184016192356,100.000000000001,99.90391309822748,1.0009617931749986,0.9462922502655615
394,67,100,BALLANTYNE ROAD > WALRATH ROAD,1,100.000 > 100.000,100.0,1081.3184016192356,1281.3184016192356,199.9999999999642,199.88233306919275,1.0005886809952869,1.26678508134436
395,68,25,NORTH CROUSE AVENUE > SOUTH CROUSE AVENUE,1,25.000 > 25.000,25.0,358.9429433378478,408.9429433378478,49.99999999923739,49.999770523799974,1.000004589529812,0.07574214659224343
396,68,50,NORTH CROUSE AVENUE > SOUTH CROUSE AVENUE,1,50.000 > 50.000,50.0,333.9429433378478,433.9429433378478,100.0000000001393,99.99953141540841,1.0000046858692662,0.1517000579875485
397,68,100,NORTH CROUSE AVENUE > SOUTH CROUSE AVENUE,1,100.000 > 100.000,100.0,283.9429433378478,483.9429433378478,199.99999999975464,199.95198016137465,1.0002401568533668,1.0379941145153544
398,69,25,CANAL STREET > SIMON DRIVE,1,25.000 > 25.000,25.0,998.7593437357596,1048.7593437357596,49.99999999998957,49.948490111216636,1.0010312601773996,1.134497202360098
399,69,50,CANAL STREET > SIMON DRIVE,1,50.000 > 50.000,50.0,973.7593437357596,1073.7593437357596,99.99999999991621,99.8396064916262,1.0016065118235764,1.584766278749626
400,69,100,CANAL STREET > SIMON DRIVE,1,100.000 > 100.000,100.0,923.7593437357596,1123.7593437357596,200.0000000001459,199.68092563393083,1.0015979211094004,4.174142872673265
401,70,25,VAN BUREN STREET > ALMOND STREET,1,25.000 > 25.000,25.0,370.9412496269871,420.9412496269871,49.99999999952615,49.999993198594545,1.0000001360186506,0.013039297479925254
402,70,50,VAN BUREN STREET > ALMOND STREET,1,50.000 > 50.000,50.0,345.9412496269871,445.9412496269871,100.00000000038685,99.9023850297328,1.0009771035058372,1.3510735398221532
403,70,100,VAN BUREN STREET > ALMOND STREET,1,100.000 > 100.000,100.0,295.9412496269871,495.9412496269871,200.00000000055283,195.32706305835035,1.0239236533280927,14.275815340366396
404,71,25,SMALL ROAD > CHINOOK DRIVE,1,25.000 > 25.000,25.0,740.5944902151897,790.5944902151897,50.00000000007745,49.92869917748877,1.0014280528786703,1.2426622189420695
405,71,50,SMALL ROAD > CHINOOK DRIVE,1,50.000 > 50.000,50.0,715.5944902151897,815.5944902151897,100.0000000000222,99.53569662730847,1.0046646920496496,4.14560638598947
406,71,100,SMALL ROAD > CHINOOK DRIVE,1,100.000 > 100.000,100.0,665.5944902151897,865.5944902151897,199.99999999996064,195.4337598691676,1.0233646435183454,17.21946413403017
407,72,25,LEMOYNE AVENUE > STEDMAN STREET,1,25.000 > 25.000,25.0,976.9967981260618,1026.9967981260618,50.00000000074553,49.6612875608955,1.0068204522372621,2.5367620630535797
408,72,50,LEMOYNE AVENUE > STEDMAN STREET,1,50.000 > 50.000,50.0,951.9967981260618,1051.9967981260618,100.0000000002024,99.5754066903164,1.0042640379185848,3.384969249170648
409,72,100,LEMOYNE AVENUE > STEDMAN STREET,1,100.000 > 100.000,100.0,901.9967981260618,1101.9967981260618,200.00000000040706,199.55440353502718,1.0022329573163324,4.224877787735606
410,73,25,WEST FAYETTE STREET > SYRACUSE STREET,1,25.000 > 25.000,25.0,820.6589875397368,870.6589875397368,49.999999999853685,49.691567380749575,1.006206940842514,2.2957207578725747
411,73,50,WEST FAYETTE STREET > SYRACUSE STREET,1,50.000 > 50.000,50.0,795.6589875397368,895.6589875397368,99.99999999977479,99.14704241644604,1.0086029553937281,5.947866019866014
412,73,100,WEST FAYETTE STREET > SYRACUSE STREET,1,100.000 > 100.000,100.0,745.6589875397368,945.6589875397368,200.00000000026404,198.0430985746648,1.0098811896990263,13.336598631246716
413,74,25,NORTH MCBRIDE STREET > SOUTH MCBRIDE STREET,1,25.000 > 25.000,25.0,858.5740879560011,908.5740879560011,49.99999999964254,49.99927825780396,1.0000144350451392,0.1253849973333845
414,74,50,NORTH MCBRIDE STREET > SOUTH MCBRIDE STREET,1,50.000 > 50.000,50.0,833.5740879560011,933.5740879560011,99.99999999999838,99.99744573910182,1.0000255432614071,0.33998075810668954
415,74,100,NORTH MCBRIDE STREET > SOUTH MCBRIDE STREET,1,100.000 > 100.000,100.0,783.5740879560011,983.5740879560011,199.99999999957024,199.99444411241234,1.000027780207508,0.7211556573743511
416,75,25,MILTON AVENUE > EMERSON AVENUE,1,25.000 > 25.000,25.0,531.9062994016041,581.9062994016041,50.000000000145086,49.22270056861403,1.015791482843318,3.711070546721265
