name,length_ft,endpoint_a,endpoint_b,intersection_to_intersection,wholly_inside,source_segments,source_ids,lon,lat
WEST BELDEN AVENUE,755.8126176820352,NORTH GEDDES STREET,SAND STREET,True,True,1,477433315,-76.1690756279805,43.05488242935914
ELLIOTT STREET,756.1400237212138,SOUTH GEDDES STREET,ARTHUR STREET,True,True,1,477439897,-76.17576175963382,43.03496850255053
WEST GENESEE STREET,756.6831404880734,NORTH GEDDES STREET,SAND STREET,True,True,1,477433746,-76.1691349481033,43.05361727402127
EAST FAYETTE STREET,757.704962260524,WESTCOTT STREET,ALLEN STREET,True,True,2,800037824;477435782,-76.11853173418694,43.0482661008074
WEST GLEN AVENUE,758.1081956444696,SOUTH SALINA STREET,FERNDALE DRIVE,True,True,1,477445298,-76.14460336770081,43.005542522586
SCOTTHOLM BOULEVARD,758.2050031402268,DEAD END / SAME-NAME BRANCH,SCOTT AVENUE,False,True,1,477437591,-76.1106067127037,43.04276079865591
BUCKINGHAM AVENUE,759.1372758686854,DODGE DRIVE,EAST COLVIN STREET,True,True,1,477442889,-76.12040026387854,43.02301510543111
FELLOWS AVENUE,759.1642231804656,CLARKE STREET,EUCLID AVENUE,True,True,1,477439269,-76.11520878973595,43.03804311914984
GLENWOOD AVENUE,760.1442993039165,CRADDOCK STREET,SUMMIT AVENUE,True,True,1,477443277,-76.16403724486145,43.01975829358911
ELMWOOD AVENUE,760.2601643796658,CRADDOCK STREET,EDGEWOOD AVENUE,True,True,1,477443508,-76.16370694343591,43.01788012906331
WEST SENECA TURNPIKE,761.205691154587,SMITH ROAD,AMES AVENUE,True,True,1,477445720,-76.15660639304237,43.00266388417578
DOLL PARKWAY,762.0831276232749,CARLTON DRIVE,BEAUMONT PLACE,True,True,1,504325300,-76.08817676125905,43.04572833501743
HOLDEN STREET,762.3676386181389,GRAND AVENUE,HARTSON STREET,True,True,3,477439338;800051002;477439479,-76.18096038296409,43.03738925444706
INTREPID LANE,763.2300169545568,EAST BRIGHTON AVENUE,DEAD END / SAME-NAME BRANCH,False,True,2,477445671;800031668,-76.1287106182751,43.00341832487586
NEUTRAL COURT,763.2314289459156,POND STREET,MARY STREET,True,True,1,477430732,-76.1505914892872,43.064993669796586
COLUMBUS AVENUE,763.2817315659114,DELL STREET,HAWTHORNE STREET,True,True,1,477437704,-76.12072531920123,43.04291360387268
GAME ROAD,763.899080548734,AINSLEY DRIVE,DEAD END / SAME-NAME BRANCH,False,True,1,477444441,-76.13142474765162,43.01222925171558
SCOTTHOLM BOULEVARD,763.9527648929811,DEAD END / SAME-NAME BRANCH,SCOTT AVENUE,False,True,1,477437602,-76.11056008673825,43.04284917122876
WHITE STREET,764.2928583719342,RICH STREET,SOUTH AVENUE,True,True,1,477439339,-76.16038268998687,43.03690919616878
SPENCER STREET,764.4816212033284,MALTBIE STREET,VAN RENSSELAER STREET,True,True,1,477432582,-76.16462555167813,43.05718702789873
WEST LAFAYETTE AVENUE,764.8085129623101,MIDLAND AVENUE,CANNON STREET,True,True,1,477443354,-76.14747578568411,43.019142145545324
ALLEN STREET,765.2396578061586,CLARKE STREET,EUCLID AVENUE,True,True,1,477439287,-76.1163461887213,43.03799082410694
HILLVIEW AVENUE,765.5705467327339,SUMMIT AVENUE,CRADDOCK STREET,True,True,1,477443116,-76.16408165911498,43.020579495072
ERIE BOULEVARD WEST,766.905792612751,LEAVENWORTH AVENUE,PLUM STREET,True,True,1,477435429,-76.16185527666099,43.04974809748687
CRESLINE DRIVE,767.9517929711403,PLYMOUTH DRIVE;SOUTH GLENCOVE ROAD,ARCH STREET;SUNNYCREST ROAD,True,True,1,477431316,-76.09937839981349,43.06313914541062
HIGHLAND STREET,768.069991780713,KNAUL STREET,HARTLEY STREET,True,True,1,477430310,-76.14178477517645,43.06753889912788
GIFFORD STREET,768.103135363787,GRANGER STREET,SOUTH CLINTON STREET;WEST ONONDAGA STREET,True,True,5,509997023;800008530;800034971;509997025;509997020,-76.15468992340706,43.043612181249316
ROSS PARK,768.1150619688755,DEAD END / SAME-NAME BRANCH,DEAD END / SAME-NAME BRANCH,False,True,1,477428793,-76.14607358077977,43.07645711289292
WINTHROP ROAD,768.8870054829779,CULVER DRIVE,RIDGEWOOD DRIVE,True,True,1,477430481,-76.09567240715707,43.0657825938092
ONONDAGA PARK DRIVE EAST,770.0817974264498,ONONDAGA AVENUE,DEAD END / SAME-NAME BRANCH,False,True,2,477441625;477441801,-76.16470994162907,43.02853295894813
REDFIELD PLACE,770.242057044125,MARYLAND AVENUE,LANCASTER AVENUE,True,True,1,477439127,-76.12181837295378,43.03757436313544
BURLINGAME ROAD,770.4140678361707,DEAD END / SAME-NAME BRANCH,DEAD END / SAME-NAME BRANCH,False,True,2,477431082;477431090,-76.13213284954521,43.063487724977996
JAMES STREET,770.7947617921825,NORTH STATE STREET,NORTH TOWNSEND STREET,True,True,1,477434139,-76.14717230719667,43.053008596656724
EUCLID AVENUE,771.4363573137747,MARYLAND AVENUE,LANCASTER AVENUE,True,True,1,477439367,-76.12173004759941,43.03667642970018
ROSS PARK,772.8571639059654,DEAD END / SAME-NAME BRANCH,DEAD END / SAME-NAME BRANCH,False,True,1,800048788,-76.14596651675468,43.076522837819454
COURT STREET,773.1298824307406,DARLINGTON ROAD,DARLINGTON ROAD EAST,True,False,2,477427325;477427196,-76.13931190973575,43.08226571335725
SCHILLER AVENUE,773.9057780234568,HIGHLAND STREET,WADSWORTH STREET,True,True,1,477429315,-76.14045375478072,43.071386121977945
MARTIN STREET,774.0423131746736,CADILLAC STREET,LEMOYNE AVENUE,True,True,1,477427618,-76.15041854080813,43.080703218519155
EDTIM ROAD,774.2298908646736,EASTWOOD ROAD,VILLAGE DRIVE,True,True,1,477429658,-76.11584268485679,43.07009121378676
CHARMOUTH DRIVE,775.5099426905517,SUMMIT AVENUE,CRADDOCK STREET,True,True,1,477442982,-76.16410634871006,43.02131786023379
ARNOLD AVENUE,776.0600943962269,THURBER STREET,HOLMES STREET,True,True,1,477443604,-76.12567938344131,43.01824199637573
DIPPOLD AVENUE,776.205050591229,LEMOYNE AVENUE,MATHEWS DRIVE,True,False,2,477426943;477426936,-76.14854493255137,43.08533625655678
MAPLEHURST AVENUE,776.5670212641168,HILLSIDE STREET,COURT STREET,True,True,1,477427681,-76.14024624438919,43.08043864882167
ROE AVENUE,777.4343604334318,THURBER STREET,HOLMES STREET,True,True,1,477443595,-76.12456883331105,43.01828535551247
CUMBERLAND AVENUE,778.1074527452748,TECUMSEH STREET,SPAID AVENUE,True,True,1,477441891,-76.11258774738205,43.02820612803374
SUNRISE DRIVE,779.0396022905103,PHELPS PLACE;SNELL TERRACE,THURLOW DRIVE,True,True,1,477446287,-76.13780247395108,42.99755262380068
HAWLEY AVENUE,779.4893843373602,CATHERINE STREET;GREEN STREET,GERTRUDE STREET;HOWARD STREET,True,True,1,477433861,-76.14058283413104,43.0533067563126
WELLESLEY ROAD,780.3975524968973,GLENWOOD AVENUE,DEAD END / SAME-NAME BRANCH,False,True,1,477443532,-76.1690443062902,43.01869511875501
IRVING AVENUE,780.5039091804161,WAVERLY AVENUE,EAST ADAMS STREET,True,True,4,600063813;600063814;600063812;600063811,-76.13786225438149,43.041615610041156
WEST BEAR STREET,781.5187093069148,SOLAR STREET,NORTH CLINTON STREET,True,True,1,477430780,-76.16517579578473,43.06501027960531
NOTTINGHAM ROAD,781.6631532791558,TECUMSEH ROAD;TECUMSEH STREET,SPAID AVENUE,True,True,1,477441875,-76.11148316375024,43.02828244888923
GOODRICH AVENUE,782.0633239992973,HOLMES STREET,THURBER STREET,True,True,1,477443612,-76.12687676379728,43.018173090013526
WESTMORELAND AVENUE,783.5428591904162,TECUMSEH STREET,SPAID AVENUE,True,True,1,477441905,-76.1136598646474,43.02813761391763
CUMBERLAND AVENUE,783.9220771316503,MONTANA STREET,DAKOTA STREET,True,True,1,477440504,-76.11255674963483,43.03381510136736
WESTMORELAND AVENUE,784.0306824279048,MONTANA STREET,DAKOTA STREET,True,True,1,477440514,-76.11371828814096,43.033765112443426
CEDAR RIDGE APARTMENTS,784.0931544486998,DEAD END / SAME-NAME BRANCH,SEELEY ROAD,False,True,1,477434325,-76.10252328605107,43.052124308479414
WEST ONONDAGA STREET,784.216916484926,PUTNAM STREET,DUDLEY STREET,True,True,1,477440089,-76.16849927284294,43.034192784787095
LINCOLN PARK DRIVE,784.3192130055791,ELM STREET,OAK STREET,True,True,1,477432444,-76.13199986194329,43.057833990346
OAK LEAF DRIVE,784.3901299928907,DEAD END / SAME-NAME BRANCH,DEAD END / SAME-NAME BRANCH,False,True,2,800098397;800098401,-76.13447181517462,43.03522147698145
FELLOWS AVENUE,785.3122847773433,MONTANA STREET,DAKOTA STREET,True,True,1,477440531,-76.11490227670674,43.033718613256205
SOUTH CLINTON STREET,785.9650586028888,WEST ADAMS STREET,TEMPLE STREET,True,True,1,477438171,-76.15237311124126,43.04148160800008
ACKERMAN AVENUE,786.6581770711775,STRATFORD STREET,KENSINGTON ROAD;TERRACE ROAD,True,True,1,477440661,-76.12408068974878,43.0331604164513
SEELEY AVENUE,788.7575055624028,DEAD END / SAME-NAME BRANCH,SOUTH SALINA STREET,False,True,1,477445759,-76.14428598981922,43.00202960994168
SOUTH GEDDES STREET,789.3965934421562,TWIN HILLS DRIVE,CROSSETT STREET,True,True,1,477442208,-76.17496277458912,43.026739115727544
ANNETTA STREET,789.4434338297319,SUMMIT AVENUE,CRADDOCK STREET,True,True,1,477442875,-76.16414179555169,43.02206680923827
BURNET AVENUE,789.5508082936955,CATHERINE STREET,HOWARD STREET,True,True,1,477434249,-76.14061434189162,43.05222238088081
SOUTH AVENUE,789.8231850659558,SLOCUM AVENUE;WEST ONONDAGA STREET,WHITE STREET,True,True,1,477439227,-76.15903024525718,43.03820327968369
WEST OSTRANDER AVENUE,790.2500211305454,MIDLAND AVENUE,CANNON STREET,True,True,1,477444032,-76.14650622818026,43.01402694008712
CHESTER STREET,790.9062358117941,BELLEVUE AVENUE,HOVEY STREET,True,True,1,477440878,-76.15758131947906,43.03245598192403
FAIRFIELD AVENUE,791.3090582767098,SOUTH AVENUE,EDGEWOOD AVENUE,True,True,1,477443643,-76.1639863139122,43.016977118121304
ELLIS STREET,791.7999284268196,CUMBERLAND AVENUE;EAST GENESEE STREET,LEXINGTON AVENUE,True,True,1,477436704,-76.11351616246579,43.04615872130461
STOLP AVENUE,791.878763955252,WOLCOTT AVENUE,VELASKO ROAD,True,True,1,477441274,-76.18430870112971,43.02976046130316
SHOTWELL PARK,792.0214274372937,DEAD END / SAME-NAME BRANCH,MELROSE AVENUE,False,True,2,477431234;477430971,-76.11503637864485,43.06352955813547
WEST COLVIN STREET,792.6831581190327,SUMMIT AVENUE,CRADDOCK STREET,True,True,1,477442707,-76.1642012947454,43.02292922452441
ERIE BOULEVARD EAST,793.4830527015292,SMITH STREET,HEADSON DRIVE,True,True,1,477433274,-76.08937801519538,43.05511273252837
CORTLAND PLACE,793.6061870190864,VALLEY DRIVE,MILBURN DRIVE,True,True,1,477445642,-76.15187077390316,43.00332432174662
WEST BELDEN AVENUE,794.2204952768176,PLUM STREET,LEAVENWORTH AVENUE,True,True,2,800049089;477433479,-76.16152445512887,43.054732181355945
DOLL PARKWAY,794.3177602401939,CARLTON DRIVE,BEAUMONT PLACE,True,True,1,504325298,-76.08804490709214,43.04578623332394
WEST CHELTENHAM ROAD,794.5879778726185,EAST CHELTENHAM ROAD;SOUTH SALINA STREET,DEAD END / SAME-NAME BRANCH,False,True,1,477446436,-76.1449842188734,42.99511707199757
BRADFORD LANE,795.0778635272112,EUCLID AVENUE,DEAD END / SAME-NAME BRANCH,False,False,2,477440452;800037974,-76.10530263441312,43.03381333546811
WOLCOTT TERRACE,798.1109224861906,FAIRDALE AVENUE,WOLCOTT AVENUE,True,True,1,477442104,-76.18366858670983,43.026543783170084
BRADFORD PARKWAY,798.6748878150471,HATHERLY ROAD,EUCLID AVENUE,True,True,1,477439417,-76.10309088269439,43.037328193209035
ALBERT ROAD,799.5677649442307,EAST GENESEE PARKWAY;EAST GENESEE STREET,DEAD END / SAME-NAME BRANCH,False,True,1,477437356,-76.0918687328161,43.043804300515106
WESTMORELAND AVENUE,799.9058511599602,EAST FAYETTE STREET,DAKIN STREET,True,True,2,800037808;477435796,-76.11486257313737,43.04931239157729
GREEN STREET,800.1065353472004,GREEN STREET COURT,OAK STREET,True,True,1,477432870,-76.13469496140058,43.05689703148256
HOEFLER STREET,800.4834026029428,GRAND AVENUE,HARTSON STREET,True,True,3,477439315;800050999;477439447,-76.17976630183853,43.03749731224646
MUNSON DRIVE,800.9482785692726,EAST SENECA TURNPIKE,DEAD END / SAME-NAME BRANCH,False,True,1,477446157,-76.13981865942374,42.99931540499221
HOMECROFT ROAD,801.3268877174901,NORTHCLIFFE ROAD,GLENCOVE ROAD,True,True,1,477430788,-76.10227224088808,43.065380620202504
WEST GENESEE STREET,801.3553813724835,VAN RENSSELAER STREET,LEAVENWORTH AVENUE,True,True,1,477433772,-76.16455929395084,43.05350212034763
WEST BELDEN AVENUE,802.0052344093422,VAN RENSSELAER STREET,LEAVENWORTH AVENUE,True,True,1,477433355,-76.16450716764446,43.05480780392066
LAMBRETH LANE,802.8455619398538,SLOCUM DRIVE,DEAD END / SAME-NAME BRANCH,False,True,1,477443777,-76.11679608027083,43.01695651769961
COOLIDGE AVENUE,803.1475601899208,TALLMAN STREET,BELLEVUE AVENUE,True,True,1,477440350,-76.16360531615959,43.03437657744319
ROBINEAU ROAD,803.2680208343294,DEAD END / SAME-NAME BRANCH,GLENWOOD AVENUE,False,True,1,477443559,-76.17048033332676,43.01855261512046
WEST CALTHROP AVENUE,803.588856521411,MIDLAND AVENUE,CANNON STREET,True,True,1,477443816,-76.14662975037996,43.015677601583405
MEADOWBROOK DRIVE,804.5031566145808,MONTANA STREET,DAKOTA STREET,True,True,1,477440500,-76.1113638843433,43.03382708431065
MOSLEY DRIVE,805.2587086833208,GLENCOVE ROAD,NORTHCLIFFE ROAD,True,True,1,477430771,-76.10094142948245,43.06545793226755
HAZELWOOD AVENUE,805.4530857546238,DEAD END / SAME-NAME BRANCH,SEELEY ROAD,False,True,1,477434706,-76.1024032454495,43.051389520366456
SPAULDING AVENUE,805.7202078137764,OAKLEY DRIVE EAST;SOUTH SALINA STREET,LONGMEADOW DRIVE,True,True,4,477447183;800038793;800038791;800049637,-76.14545220089293,42.98702455415966
WEST GENESEE STREET,806.3303589645836,PLUM STREET,LEAVENWORTH AVENUE,True,True,1,477433796,-76.16155228759084,43.05343912275621
HOBART AVENUE,806.4955354478569,SOUTH SALINA STREET,DEAD END / SAME-NAME BRANCH,False,True,1,477444228,-76.14033879569043,43.0127532623227
SHOTWELL PARK,807.1555382042457,DEAD END / SAME-NAME BRANCH,MELROSE AVENUE,False,True,2,477431236;477430977,-76.11536369516529,43.06343640280324
STINARD AVENUE,807.5246747407072,TWIN HILLS DRIVE,CROSSETT STREET,True,True,1,477442209,-76.17370283364583,43.026761083784585
COMSTOCK ART,807.7004669904003,COMSTOCK AVENUE,CHAPPLE WAY,True,True,1,600035931,-76.12818004522822,43.02683766531177
BALLANTYNE ROAD,808.304633783008,SOUTH SALINA STREET;WALRATH ROAD,SHELDON AVENUE,True,True,3,509998053;477444526;477444531,-76.14366235156366,43.0106481088302
LODI STREET,808.4721818870031,WOLF STREET,HIAWATHA BOULEVARD EAST;HIAWATHA BOULEVARD WEST;NORTH SALINA STREET,True,True,2,477429830;509995729,-76.16678754867245,43.069586142146846
APPLE STREET,808.6052817107641,SACKETT STREET,LAKEVIEW AVENUE,True,True,1,477434747,-76.17783226062815,43.05122963998639
SOUTH ORCHARD ROAD,809.465929969284,WESTVALE ROAD,ANDREWS STREET,True,True,1,477437215,-76.20437097353536,43.04455933311537
WESTMORELAND AVENUE,810.0004898628848,MONTANA STREET,EUCLID AVENUE,True,True,1,477439906,-76.11387412728075,43.035949469018256
SOUTH BEECH STREET,811.1571952080121,CHERRY STREET,MADISON STREET;MAPLE STREET,True,True,1,477437133,-76.1245564272779,43.044473328563484
PARKWAY DRIVE,811.9391316690056,TEMPLE PLACE,BELLAIRE PLACE,True,True,1,477442438,-76.16142379250897,43.02446562780561
GRANT BOULEVARD,812.2572304813607,TEALL AVENUE,WHEATON ROAD,True,True,2,477429126;477429042,-76.12496776500629,43.07282040763194
CUMBERLAND AVENUE,812.4391697694006,MONTANA STREET,EUCLID AVENUE,True,True,1,477439896,-76.11270123765134,43.036003107261976
HUNT AVENUE,813.2215798268832,WEST COLVIN STREET,ELMHURST AVENUE,True,True,1,477443047,-76.1556780708781,43.02205694138064
GERTRUDE STREET,814.2892633861167,FOUNTAIN STREET,OAK STREET,True,True,1,477433271,-76.1346257729879,43.05562813221851
RIDGEWOOD DRIVE,814.5144012408491,GLENCOVE ROAD;NORTH GLENCOVE ROAD,CALEB AVENUE,True,True,1,477431259,-76.09405320986497,43.0635438721585
MEADOWBROOK DRIVE,814.8793906998551,MONTANA STREET,DAKOTA STREET,True,True,1,477440502,-76.11117962328012,43.03378827492512
ROWLAND STREET,814.8949932557788,HERRIMAN STREET,SOUTH GEDDES STREET,True,True,1,477439621,-76.17550812285037,43.03588496799637
LILAC STREET,815.9980439058988,UNION PLACE,POND STREET,True,True,1,477430852,-76.15422629269383,43.064613154300964
SOUTH GEDDES STREET,816.0037448555719,WEST FAYETTE STREET,ERIE BOULEVARD WEST;NORTH GEDDES STREET,True,True,3,477436387;477436265;477436158,-76.17088323399614,43.046996672864985
WEST ONONDAGA STREET,816.234015496019,RICH STREET;SHERIDAN DRIVE,ONONDAGA AVENUE;TALLMAN STREET,True,True,1,477439744,-76.16329266321806,43.03626700078494
CHINOOK DRIVE,816.3205428312554,CHINOOK DRIVE SOUTH,LAMBRETH LANE,True,True,1,477443528,-76.11866390775167,43.01808319937542
SPRINGFIELD ROAD,816.4508388666097,MOUNTAINVIEW AVENUE;SMITH STREET,FAYETTE BOULEVARD,True,True,4,477435439;800029849;800029833;800029834,-76.09148060225914,43.050313148960996
GRACE STREET,817.093748234119,MASSENA STREET,DELAWARE STREET,True,True,1,477439293,-76.16723851414487,43.0377088947044
WEST PLEASANT AVENUE,817.119770502753,MIDLAND AVENUE,CANNON STREET,True,True,1,477443702,-76.146696236192,43.01668493199121
RANDALL AVENUE,818.1254665082936,WEST COLVIN STREET,ELMHURST AVENUE,True,True,1,477443050,-76.15691805734347,43.02202808471489
CANAL STREET,818.588318976075,LODI STREET,NORTH BEECH STREET,True,True,1,477434830,-76.12913886445689,43.05105113513351
MANLEY FIELD HOUSE,819.2305607735765,TRAFFIC CIRCLE,CHAPPLE WAY,True,True,1,600035936,-76.1273242522467,43.023807791797566
HARDING STREET,819.4584112408903,HILLSIDE STREET,COURT STREET,True,True,1,477427770,-76.14100541913257,43.07994363388744
MOORE AVENUE,820.2552282770495,MICHAELS CIRCLE,ORISKANY DRIVE,True,True,1,477442645,-76.13700109941603,43.02431179100215
SOUTH COLLINGWOOD AVENUE,820.3895334742596,SUNNYCREST ROAD,GLENCOVE ROAD,True,True,1,477431410,-76.10706376425567,43.06290660402214
KIRK AVENUE,820.5969593441282,ARGYLE TERRACE,KIRK PARK DRIVE,True,True,1,506986304,-76.15507207642634,43.02763651564301
BEATTIE STREET,821.33009354799,DAKIN STREET,ERIE BOULEVARD EAST,True,True,1,477434991,-76.10853935119661,43.05186505202107
DOROTHY STREET,821.3335729320656,SEDGWICK STREET,VINE STREET,True,True,1,477431723,-76.12849790414866,43.06092595749076
RESTORATION WAY,821.648246285983,DEAD END / SAME-NAME BRANCH,DEAD END / SAME-NAME BRANCH,False,True,2,800046958;800034075,-76.18899276738993,43.06218017027464
CLOVER RIDGE DRIVE,821.6808644836316,NORTHCLIFFE ROAD,GLENCOVE ROAD,True,True,1,477430671,-76.09298813669187,43.065859886876005
WOODBINE AVENUE,821.8374898368404,SUNNYCREST ROAD,GLENCOVE ROAD,True,True,1,477431430,-76.10952187121941,43.062795888680334
HAMPSHIRE ROAD,822.956481006675,RUGBY ROAD,SEDGWICK DRIVE,True,True,1,477430484,-76.13134577590407,43.06672465289809
SOUTH EDWARDS AVENUE,823.0805207429362,SUNNYCREST ROAD,GLENCOVE ROAD,True,True,1,477431389,-76.10582825521166,43.06296960833271
HILLSDALE AVENUE,823.2190690110853,GLENCOVE ROAD,NORTHCLIFFE ROAD,True,True,1,477430886,-76.10849224749165,43.065112116136504
VINE STREET,823.514170461896,HAWLEY AVENUE,BURNET AVENUE,True,True,1,477433873,-76.12563145723975,43.054404544831
BISHOP AVENUE,823.9054819752866,WEST COLVIN STREET,ELMHURST AVENUE,True,True,1,477443059,-76.1580875816835,43.02200810990085
BOSTON STREET,824.1942145769192,GLENCOVE ROAD,NORTHCLIFFE ROAD,True,True,1,477430647,-76.09051573715227,43.06596899973377
HILLSDALE AVENUE,824.2294816227367,SUNNYCREST ROAD,GLENCOVE ROAD,True,True,1,477431419,-76.10829476752352,43.06285610191154
SOUTH COLLINGWOOD AVENUE,824.5756892516112,SUNNYCREST ROAD,CALEB AVENUE,True,True,1,477431906,-76.1068401371253,43.060655320622814
STAFFORD AVENUE,824.9724102746371,GLENCOVE ROAD,NORTHCLIFFE ROAD,True,True,1,477430929,-76.11240962452722,43.06493407418481
LOCKWOOD ROAD,825.0184493188365,HADDON ROAD,KIMBER ROAD,True,True,1,477438922,-76.09188825952134,43.038281410932356
BURNS AVENUE,825.3442913518172,NORTHCLIFFE ROAD,GLENCOVE ROAD,True,True,1,477430660,-76.09176382268909,43.06591469919991
HICKOK AVENUE,825.4541008207774,SUNNYCREST ROAD,GLENCOVE ROAD,True,True,1,477431464,-76.11357595645141,43.06261116771753
DELONG AVENUE,825.6224226214251,FIRST NORTH STREET,DEAD END / SAME-NAME BRANCH,False,True,1,477429580,-76.14958971041082,43.07091759609595
ERIE BOULEVARD EAST,825.6667571083051,IVES AVENUE,DEVINE STREET,True,True,1,477435191,-76.11766954543282,43.05063533094802
STAFFORD AVENUE,826.019401219175,GLENCOVE ROAD,SUNNYCREST ROAD,True,True,1,477431452,-76.11220879144203,43.062673543095656
HICKOK AVENUE,826.1587833316152,NORTHCLIFFE ROAD,GLENCOVE ROAD,True,True,1,477430949,-76.11377472846813,43.06487283380905
SOUTH MIDLER AVENUE,827.3479395538237,GLENCOVE ROAD,SUNNYCREST ROAD,True,True,1,477431378,-76.10459231354301,43.06303260335963
