name,component,length_ft,full_component_ft,outside_city_ft,wholly_inside,source_segments,source_ids,lon,lat,components_in_city
SUNNYCREST ROAD,1,5207.343963231028,5207.343963231028,0.0,True,22,477431282;477431283;477431295;477431297;477431308;477431315;477431335;477431351;477431368;477431377;477431388;477431409;477431418;477431429;477431440;477431443;477431451;477431463;477431466;800034487;800034491;800052844,-76.10444676005844,43.06190184446621,1
KIRKPATRICK STREET,2,5301.231974458112,5301.231974458112,0.0,True,13,477428598;477428835;477429233;477429456;477429559;477429660;477429904;477430141;477430263;477430414;477430629;477430919;800071659,-76.15266527506665,43.07016257933006,2
CRAWFORD AVENUE,1,5358.520613973959,5358.520613973959,0.0,True,11,477438471;477438874;477438916;477439394;477439655;477439967;477440666;477440934;477441419;800048220;800048221,-76.10992653782183,43.03627338022155,1
TURTLE STREET,1,5398.33476777363,5398.33476777363,0.0,True,14,477428085;477428254;477428268;477428396;477428615;477428862;477429092;477429293;477429534;477429760;477429869;477429988;477430232;477430396,-76.1571308758343,43.072611526541834,1
FELLOWS AVENUE,1,5408.650586011883,5408.650586011883,0.0,True,10,477437758;477438624;477439269;477439614;477439670;477439920;477440531;477440860;477440896;477441076,-76.11520617167463,43.03801021216133,1
SOUTH MIDLER AVENUE,1,5624.334888189403,5624.334888189403,0.0,True,20,477430321;477430829;477431378;477431773;477432192;477432356;477432426;477432481;477432536;477432645;477432788;477432908;477433102;477433141;477433160;477433176;477433552;477433721;477454008;800066481,-76.10444953184432,43.06122125620235,1
AVERY AVENUE,1,5904.526710203395,5904.526710203395,0.0,True,16,477432243;477432332;477432412;477432569;477432738;477433207;477433386;477433753;477434168;477434667;477435119;477435426;477435704;477436038;477436413;477436709,-76.19461374522169,43.05224889695577,1
HILLSBORO PARKWAY,1,6031.079858152172,6031.079858152172,0.0,True,14,477437395;477437521;477437863;477438105;477438139;477438161;477438177;477438178;477438220;477438225;477438229;477438355;477438357;477438779,-76.08905724906812,43.04057399847123,1
STOLP AVENUE,1,6045.237864384094,6045.237864384094,0.0,True,16,477441147;477441157;477441164;477441179;477441188;477441192;477441199;477441212;477441223;477441227;477441232;477441237;477441245;477441274;477441289;800052910,-76.17727393318721,43.03000402482704,1
EAST ADAMS STREET,1,6092.570440518209,6092.570440518209,0.0,True,24,477437366;477437369;477437378;477437383;477437384;477437396;477437403;477437408;477437410;477437416;477437436;477437438;477437441;477437457;477437464;477437466;477437468;477437473;506022033;507666605;507666606;509998031;509998037;509998040,-76.14014543639125,43.04269919225399,1
CALEB AVENUE,1,6147.509458190722,6147.509458190722,0.0,True,21,477430998;477431048;477431142;477431197;477431240;477431258;477431294;477431354;477431420;477431467;477431513;477431596;477431663;477431680;477431710;477431772;477431829;477431905;477432006;477432074;477432082,-76.09871012072439,43.061332880553984,2
WADSWORTH STREET,1,6316.7011231177175,6316.7011231177175,0.0,True,23,477427031;477427193;477427208;477427297;477427387;477427483;477427577;477427889;477428023;477428105;477428196;477428289;477428436;477428474;477428640;477428714;477428810;477429156;477429285;477429391;477429462;477429734;800040450,-76.14150259817563,43.07723607476693,1
EAST WATER STREET,1,6564.209145155519,6564.209145155519,0.0,True,19,477435085;477435090;477435102;477435132;477435134;477435141;477435146;477435152;477435160;477435174;477435190;477435200;477435212;477741184;477741187;481561654;481561656;509997475;509997480,-76.1399076831356,43.05033898717589,1
VAN RENSSELAER STREET,1,6586.693081836831,6586.693081836831,0.0,True,19,477431505;477431598;477432144;477432659;477432941;477433036;477433094;477433309;477433756;477434300;477434393;477434877;477435253;477435508;477435616;800032498;800032499;800046572;800066604,-76.16792788622871,43.05706525080037,1
CARBON STREET,1,6604.288156584559,6604.288156584559,0.0,True,18,477429184;477429238;477429276;477429339;477429406;477429535;477429621;477429784;477429905;477429992;477430184;477430276;477430361;477430424;477430494;477430562;477430781;477430871,-76.1541812344604,43.06841315304226,1
NORTH STATE STREET,1,6659.143046488397,6659.143046488397,0.0,True,34,477430579;477430811;477430920;477430964;477431021;477431257;477431454;477431502;477431789;477432116;477432221;477432854;477433249;477433565;477433619;477433889;477434140;477434224;477434326;477434357;477434362;477434385;477434413;477434467;477434559;477434570;477434643;477434783;477434926;477454135;477454136;800036393;800036403;800036405,-76.1528862463198,43.058078371492755,1
HARRISON STREET,1,6710.205948952,6710.205948952,0.0,True,22,477436882;477436885;477436888;477436920;477436928;477436937;477436939;477436943;477436945;477436970;477436974;477436985;477436990;477436995;477436997;477437001;477741240;477741242;506021525;506022018;506022021;800032456,-76.14063635225818,43.04425082227709,1
FIRST NORTH STREET,1,6744.067326565978,6744.067326565978,0.0,True,19,477428737;477428855;477428982;477429093;477429220;477429307;477429457;477429531;477429581;477429700;477429789;477429994;477430033;477430055;477430160;477453927;511383769;511383773;511383775,-76.15261942409,43.07084389563662,1
ALMOND STREET,1,6794.42885406269,6794.42885406269,0.0,True,29,477434994;477435140;477435414;477435683;477435700;477435951;477436076;477436168;477436302;477436430;477436548;477436631;477436881;477437241;477437407;477438362;477438821;477741193;477741247;506021523;506021524;506022036;506022038;506022043;507665688;507665689;508421387;509998059;800065746,-76.14234658394497,43.04473453476202,1
SEDGWICK DRIVE,1,6946.128401414759,6946.128401414759,0.0,True,27,477429520;477429671;477429837;477429843;477430035;477430052;477430651;477430674;477430706;477430713;477430892;477430907;477431009;477431032;477431144;477431161;477431214;477431231;477431314;477431333;504326408;504326409;504326411;504326413;504326414;504326417;504326418,-76.13160054398199,43.0661399453378,1
WESTMORELAND AVENUE,1,7439.432520129397,7439.432520129397,0.0,True,16,477435110;477435796;477436127;477436676;477437737;477437924;477439248;477439906;477440514;477440767;477440803;477441057;800037808;800037816;800049082;800052794,-76.1142263956223,43.040849101253606,2
SOUTH TOWNSEND STREET,1,7448.307057497416,7448.307057497416,0.0,True,24,509997029;509997031;509997036;509997040;509997452;509997455;509997457;509997467;509997471;509997477;509997479;509997561;509997564;509997566;509997567;509997571;509997572;509997653;509997655;509998023;509998025;509998026;509998034;800066555,-76.14549780922066,43.0445111423083,1
OAK STREET,1,7578.662268157189,7578.662268157189,0.0,True,22,477429363;477429706;477429886;477430203;477430223;477430509;477430779;477431054;477431272;477431329;477431635;477432013;477432445;477432524;477432822;477432878;477433223;477433256;477433320;477433924;477434156;477434278,-76.13519146683943,43.06219596377331,1
WEST FAYETTE STREET,2,7902.367715091675,7902.367715091675,0.0,True,23,477435602;477435606;477435607;477435614;477435619;477435622;477435688;477435775;477435809;477435865;477435914;477436023;477436046;477436164;477436298;477436306;477436349;477436496;477436501;800030719;800032551;800037290;800051050,-76.16653830113636,43.04752885592717,2
WESTCOTT STREET,1,8206.191310053606,8206.191310053606,0.0,True,20,477435766;477436156;477436579;477437036;477437660;477437881;477438096;477438262;477438367;477438430;477438693;477438774;477439312;477439727;477440264;477440729;477441128;477441689;477442011;477442027,-76.11900814439252,43.03762853369279,1
PARK STREET,2,8260.651541653544,8260.651541653544,0.0,True,22,477429613;477429761;477429877;477430012;477430142;477430441;477430528;477430632;477430726;477430832;477431033;477431053;477431071;477431072;477431096;477431107;477431129;477431136;477431164;800038596;800038597;800038602,-76.14834912486683,43.06537003856731,2
SALT SPRINGS ROAD,1,8472.033208775092,8472.033208775092,0.0,True,31,477435969;477435993;477436012;477436034;477436062;477436129;477436289;477436339;477436410;477436438;477436463;477436466;477436492;477436547;477436576;477436651;477436692;477436716;477436738;477436742;477437047;482660130;482660131;800029783;800029795;800029894;800029900;800029905;800029910;800029913;800048968,-76.09699459420204,43.046388761536555,1
HIAWATHA BOULEVARD WEST,1,9075.982019035315,9075.982019035315,0.0,True,42,477430595;477430653;477430910;477431312;477431395;477431937;477432059;477432300;477432357;477432460;477432730;477432795;477433117;477433164;508421413;508421427;508421430;508421432;508421434;508421437;508421439;508421440;508421444;508421447;508421453;508421456;508421459;508421465;508421466;508421469;508421474;508421475;508421477;600058795;600058796;800036176;800036186;800036192;800037599;800037602;800037604;800047000,-76.1746489922026,43.063907905118015,1
NORTH SALINA STREET,1,9248.001014078452,9248.001014078452,0.0,True,30,477429598;477429743;477429858;477429989;477430013;477430109;477430410;477430612;477430825;477431151;477431417;477431673;477431981;477432026;477432463;477432651;477432936;477433069;477433388;477433411;477433447;477433516;477433683;477433773;477433836;477434163;477434724;477434876;508421416;508421671,-76.15670023103891,43.062329774735915,1
BUTTERNUT STREET,1,9637.019115755242,9637.019115755242,0.0,True,43,477428315;477428483;477428593;477428671;477428789;477428970;477429368;477429404;477429537;477429622;477429882;477429945;477430159;477430324;477430604;477430870;477430880;477431165;477431279;477431425;477431540;477431683;477431808;477432028;477432104;477432169;477432335;477432462;477432786;477432807;477432842;477433208;477433291;477454132;477454134;477454141;477454214;477454217;477454218;477454219;700000805;800037406;800047528,-76.14585697534231,43.06501425607424,1
GLENWOOD AVENUE,1,10363.880854621599,10363.880854621599,0.0,True,27,477441735;477441878;477441952;477442049;477442160;477442252;477442344;477442350;477442872;477443196;477443200;477443219;477443241;477443268;477443277;477443281;477443287;477443293;477443295;477443311;477443353;477443385;477443415;800038089;800038093;800040789;800040796,-76.17742882121948,43.02282016917101,1
SOUTH GEDDES STREET,1,10637.502181229731,10637.502181229731,0.0,True,34,477436158;477436265;477436387;477436780;477436899;477437120;477437360;477437687;477437896;477438005;477438028;477438280;477438617;477438934;477438997;477439200;477439350;477439572;477439819;477439850;477440152;477440282;477440477;477440607;477440734;477440956;477441193;477441454;477441731;477442208;477442938;477443263;477443297;800051004,-76.1735743779288,43.033811980686,1
WEST ONONDAGA STREET,1,10886.490744183451,10886.490744183451,0.0,True,32,477437142;477437191;477437427;477438157;477438547;477439235;477439744;477439746;477439882;477439951;477440030;477440089;477440126;477440151;477440181;477440192;477440199;477440230;477440296;509997008;509997011;509997012;509997496;800030979;800037306;800040121;800040141;800040237;800040707;800040710;800041905;800049629,-76.16836571616167,43.036491040398595,1
EUCLID AVENUE,1,11253.24816836888,11253.24816836888,0.0,True,33,477438891;477439011;477439185;477439247;477439262;477439268;477439283;477439286;477439290;477439301;477439302;477439311;477439328;477439367;477439387;477439412;477439414;477439416;477439441;477439465;477439475;477439491;477439502;477439529;477439599;477439656;477439893;477439899;477439911;477439913;477439928;800048349;800048350,-76.1117979058464,43.03669272276434,1
SOUTH STATE STREET,1,11371.5672757507,11371.5672757507,0.0,True,37,477435101;477435381;477435648;477435901;477436013;477436222;477436594;477436930;477437382;477437632;477437680;477437999;477438106;477438540;477438564;477438912;477439424;477439724;477440071;477440279;477440947;477441268;477441640;477441803;477442004;477442156;477442323;477442491;477442626;477442807;477442941;513530293;513531405;800038705;800048949;800052940;800066572,-76.14583116688469,43.03541817018578,1
COMSTOCK AVENUE,1,11432.617129697146,11432.617129697146,0.0,True,23,477436397;477436664;477436996;477437467;477437844;477438155;477438510;477439503;477440147;477440560;477441095;477441206;477442632;477442856;477442943;477443331;477443432;477443812;600035949;600035950;600035952;800032794;800048138,-76.12934438882401,43.03129809070935,1
LODI STREET,1,12444.74360519469,12444.74360519469,0.0,True,37,477429830;477429970;477430085;477430233;477430256;477430380;477430444;477430515;477430613;477430734;477430982;477431011;477431207;477431322;477431423;477431507;477431622;477431809;477432058;477432194;477432282;477432518;477432673;477432852;477433055;477433233;477433436;477433567;477433820;477434157;477434286;477434562;477434625;477434821;477435034;509995729;800053240,-76.14904743192223,43.060745189823855,1
EAST FAYETTE STREET,1,12981.301727622304,12981.301727622304,0.0,True,36,477435628;477435634;477435642;477435646;477435674;477435676;477435678;477435684;477435686;477435693;477435696;477435698;477435702;477435711;477435720;477435725;477435734;477435735;477435740;477435750;477435754;477435757;477435767;477435780;477435782;477435797;477435801;477435805;477435808;509997458;509997461;800037804;800037806;800037810;800037819;800037824,-76.1279369402023,43.04843382417914,1
VALLEY DRIVE,1,13357.184063251032,13357.184063251032,0.0,True,39,477443470;477443599;477443744;477443845;477443973;477443977;477444170;477444205;477444354;477444473;477444483;477444602;477444633;477444695;477444754;477444857;477444873;477445007;477445123;477445227;477445353;477445439;477445599;477445624;477445749;477445859;477446096;477446185;477446193;477446303;477446559;477446748;477447402;515167916;800034592;800034593;800049155;800049156;800091492,-76.15512719276542,43.001106665445334,1
ERIE BOULEVARD WEST,1,13877.294445198346,13877.294445198346,0.0,True,25,477431800;477431878;477431997;477432739;477432942;477433165;477434400;477434879;477435006;477435094;477435107;477435165;477435232;477435429;477435615;477435837;477435840;477435842;477435848;506021505;506021506;513530737;513530739;800030710;800036109,-76.17683138750212,43.05256972218517,1
GRANT BOULEVARD,1,14049.40482799325,14049.40482799325,0.0,True,57,477428223;477428353;477428433;477428479;477428548;477428616;477428635;477428664;477428673;477428689;477428765;477428774;477428836;477428869;477428976;477429029;477429042;477429052;477429060;477429070;477429074;477429087;477429099;477429108;477429111;477429116;477429124;477429126;477429132;477429136;477429148;477429150;477429155;477429168;477429174;477429185;477429188;477429189;477429190;477429199;477429202;477429227;477429264;477429359;477429430;477429485;477429554;477429802;477429832;477429889;477454213;477454215;800047552;800048393;800053203;800071661;800091064,-76.13857859363101,43.07302799130547,1
MIDLAND AVENUE,1,14750.53463895027,14750.53463895027,0.0,True,46,477438500;477438681;477438880;477439485;477440173;477440250;477440333;477440418;477440447;477440774;477440862;477441099;477441370;477441606;477441827;477442018;477442213;477442237;477442470;477442636;477442803;477442884;477442903;477443035;477443181;477443355;477443454;477443569;477443703;477443817;477443921;477444033;477444174;477444196;477444307;477444352;477444418;477444535;477444919;477445319;477445715;477445841;800040326;800040328;800051059;800052180,-76.15076295691775,43.021095987123886,1
MEADOWBROOK DRIVE,1,18360.079397019,18360.079397019,0.0,True,50,477437398;477437487;477437510;477437836;477437904;477437928;477437952;477437977;477438013;477438108;477438134;477438164;477438199;477438315;477438556;477438593;477438873;477438915;477439064;477439083;477439272;477439410;477439464;477439639;477439878;477439891;477440500;477440502;477440539;477440602;477440649;477440702;477440766;477440802;477440859;477440895;477440995;477441032;477441084;477441090;477442058;477442165;477442359;477442370;504325289;504325290;504325292;800039146;800039147;800052288,-76.10881149675629,43.035986462581235,3
