name,id,length_ft,fcc,wholly_inside,lon,lat
SALISBURY ROAD,800048969,174.09677533732435,A41,True,-76.20029301661721,43.04177111847615
GLENCOVE ROAD,477430797,174.3380683578005,A40,True,-76.09933108361454,43.06438625802456
TAFT AVENUE,477429121,174.35570614190124,A41,True,-76.11469977768348,43.07267362168384
WHEATON ROAD,477429728,174.4823596701028,A41,True,-76.12632091607497,43.07101239495215
NORTHCLIFFE ROAD,477430137,174.61180529529491,A41,True,-76.0996027626365,43.06722762951207
SEDGWICK DRIVE,477431161,175.09222992430634,A45,True,-76.12959879076872,43.06310513457393
SEDGWICK DRIVE,504326408,175.1314845474735,A45,True,-76.13301411084197,43.06739084335567
RONEY LANE,477443078,175.35836425514054,A41,True,-76.13589678364372,43.02099908227021
GRANT BOULEVARD,477428635,175.54728522732796,A31,True,-76.15499086196579,43.075011678316436
POND STREET,477430675,175.81324317588204,A41,True,-76.15225592166935,43.064918331335996
WEST TAYLOR STREET,477438879,175.86442039752848,A41,True,-76.15573459436384,43.03839523726247
WEST COLVIN STREET,477442568,176.1044140337446,A30,True,-76.15292780251568,43.023695620802314
MICHAELS CIRCLE,477442244,176.26304447010443,A41,True,-76.1367574812807,43.025452115502006
EAST WASHINGTON STREET,477435361,176.5029422830403,A41,True,-76.15111814781758,43.049582278779326
EAST FAYETTE STREET,477435634,176.77898406447036,A41,True,-76.151138573211,43.0486809360375
POND STREET,477429239,176.80741708460144,A41,True,-76.1467446999157,43.07229782054864
WEST NEWELL STREET,477443649,176.83514114150069,A41,True,-76.152935766333,43.01690708317655
SOUTH GEDDES STREET,477438005,176.85204758006034,A31,True,-76.17191084609668,43.041240619019675
JAMES STREET,477429888,176.9084619668875,A31,True,-76.11443628769149,43.0684631281179
ASH STREET,477431771,176.99099785647425,A41,True,-76.15005931806064,43.06020711130255
ONONDAGA BOULEVARD,477440300,177.05139365903887,A31,True,-76.18772441884289,43.033468353297856
SPENCER STREET,477432063,177.06460371589873,A41,True,-76.18031517438199,43.059012980479515
BURNET AVENUE,477432471,177.13872949969544,A41,True,-76.10751711104275,43.05776561280012
DEMONG DRIVE,477436808,177.14643442238565,A41,True,-76.08953903748932,43.04473118836739
DAKOTA STREET,477440513,177.24058773741012,A41,True,-76.11331326779272,43.03270459601668
RICHMOND AVENUE,800032528,177.33080802649178,A41,True,-76.16809956123699,43.050055919327484
COURT STREET,477427987,177.52571087259162,A31,True,-76.14683381693179,43.078116108567485
BUTTERNUT STREET,477432104,177.83890186872728,A41,True,-76.14907786370233,43.05898069238468
KING STREET,800047546,177.9161871617974,A41,True,-76.15312873108705,43.03797205089343
COURT STREET,477427903,177.9505984296425,A31,True,-76.1458033343199,43.07868459752165
HERKIMER STREET,477741262,177.97915038445674,A41,True,-76.1930003501429,43.05299721377547
HIAWATHA BOULEVARD EAST,800036177,178.03517925952514,A31,False,-76.15775122296608,43.08254474386518
JAMES STREET,477429872,178.06383384539896,A31,True,-76.1130637845392,43.06853263257059
SOUTH MIDLER AVENUE,477432788,178.10443371439345,A31,True,-76.10402279303545,43.05678159782854
ALBERT TERRACE,477440070,178.12944114158068,A41,True,-76.14672477578502,43.0342200868886
LOOMIS AVENUE,477444875,178.13901997976993,A41,True,-76.15384327987478,43.00830857227965
TYSON PLACE,477429486,178.1605757250079,A41,True,-76.11100524339658,43.07057666166627
EAST ADAMS STREET,477437366,178.30079185765004,A31,True,-76.15120886980286,43.042778222170405
BUTTERNUT STREET,477428593,178.3389634712399,A41,True,-76.1426187946583,43.07541666149992
BARNES AVENUE,477444346,178.4289305249358,A41,True,-76.16055391266299,43.012217261826144
LEMOYNE AVENUE,800040445,178.4647436702938,A41,True,-76.1502905171023,43.082196591815695
BOYDEN STREET,477431611,178.4966773864217,A41,True,-76.12455005127065,43.06087501254788
SOUTH MIDLER AVENUE,477432356,178.59061972465724,A31,True,-76.10416028601487,43.058271120017075
WEST GENESEE STREET,477434080,178.88602524987292,A21,True,-76.17927677091433,43.05269358559842
GREEN STREET PLACE,477433120,179.05287088587545,A41,True,-76.13641079504619,43.05575764890952
EAST GLEN AVENUE,511163835,179.07715754931235,A41,True,-76.13700979320552,43.00916504624373
RICH STREET,477439340,179.12548143809312,A41,True,-76.16197709175778,43.03689981940778
WYOMING STREET,477436833,179.36939524450023,A41,True,-76.15928633466176,43.04475766394147
WHEATON ROAD,477429259,179.46854126071582,A41,True,-76.12637526189546,43.07187860927459
BOYDEN STREET,477431604,179.5350584328314,A41,True,-76.12388277131062,43.060908624655134
EAST BRIGHTON AVENUE,477444951,179.53987943477196,A31,True,-76.13163520238002,43.00788985983463
CATAWBA STREET,477431352,179.617122473643,A41,True,-76.15314879096874,43.0621401608313
SIDMAN AVENUE,477432298,179.94404698723915,A41,True,-76.19759881553077,43.058261637617136
WHITTIER AVENUE,477437462,179.9941796388878,A41,True,-76.18912755546268,43.04266495210349
WESTCOTT STREET,477438262,180.01976414859715,A41,True,-76.1192457920533,43.04039712048111
EAST JEFFERSON STREET,477436210,180.12516348371156,A41,True,-76.15117128944219,43.047046962298715
RADCLIFFE ROAD,477437046,180.13025462264116,A41,False,-76.0824091029972,43.0440410586262
ERIE BOULEVARD EAST,800048345,180.21699231106402,A25,True,-76.08657389420641,43.05555454588262
PALMER LANE,477444372,180.23134144224798,A41,True,-76.1608931722478,43.01187753911776
ASH STREET,477431821,180.3348182016513,A41,True,-76.15063578452104,43.05995863479281
MIDLAND AVENUE,477440333,180.34762318956857,A41,True,-76.15540484548904,43.033468695033854
BROOKLEA DRIVE,477446593,180.47972667391846,A41,True,-76.14989128147425,42.993631632261696
VALLEY DRIVE,477443470,180.54181511102217,A31,True,-76.16115278895701,43.01826609918108
WEST ONONDAGA STREET,477439951,181.03370118379334,A31,True,-76.1660337924033,43.03479362434188
LENNOX AVENUE,513530285,181.03392758984498,A41,True,-76.11601278475987,43.03563608381774
WEST FAYETTE STREET,477436349,181.2863374754779,A41,True,-76.17510513688724,43.046702032995974
BROOKSIDE DRIVE,477447397,181.3204781591603,A41,False,-76.14956950474402,42.98448232014991
EAST TAYLOR STREET,477438420,181.43741837223848,A41,True,-76.14174724801909,43.03953404156364
IDA AVENUE,477447391,181.4868496783699,A41,False,-76.1468033699474,42.98457755773723
ARNETT AVENUE,477429577,181.66346651446872,A41,True,-76.1116540494647,43.06995390678177
DAYBREAK LANE,477442855,181.70427537644676,A41,True,-76.12817277793648,43.02221636160235
NORTH TOWNSEND STREET,509997547,181.8341973648093,A41,True,-76.14554957135472,43.05204049792974
DESTINY USA DRIVE,477430093,181.96747598541126,A41,True,-76.1699023853294,43.068533935498444
WASHINGTON SQUARE,477429555,182.01651687717083,A40,True,-76.16195972528023,43.070346173859186
TEALL AVENUE,477432845,182.0251604359066,A31,True,-76.12208830552586,43.05659813015769
TEALL AVENUE,477429173,182.35913190453675,A31,True,-76.12315881481001,43.07246141324823
AUDUBON PARKWAY,477435587,182.38583026716765,A45,True,-76.0949389735971,43.04907100525757
GRANT BOULEVARD,477429227,182.43115533434846,A31,True,-76.12284878861061,43.07208008341257
WEST GENESEE STREET,477433972,182.53874563434323,A21,True,-76.15787611396031,43.05317023942363
GIFFORD STREET,477437226,182.66259769313223,A41,True,-76.15853426742235,43.04344309211625
DILLAYE AVENUE,477432763,182.92807023375624,A41,True,-76.11694475026077,43.056880102778244
SEWARD STREET,477431619,183.0468213664922,A41,True,-76.14252976082243,43.0610225241356
CALEB AVENUE,477431710,183.10774292682038,A41,True,-76.10286773882278,43.06040513515942
GRANT BOULEVARD,477429485,183.28912928017257,A31,True,-76.11976726669427,43.07069764373206
BUTTERNUT STREET,477432169,183.4643565106523,A41,True,-76.14966127774673,43.058730125008054
SOUTH AVENUE,477441797,183.46568826818697,A31,True,-76.1581648099046,43.02777878493355
SPRINGBROOK AVENUE,477445038,183.46947978432772,A41,True,-76.13886272011028,43.00742806746139
EAST LAUREL STREET,477432935,183.59186027822926,A41,True,-76.1517773330499,43.05620062711958
LEAVENWORTH AVENUE,477433354,183.69983319955972,A41,True,-76.16299874698191,43.05502964016447
DODGE DRIVE,477442531,183.75762717888884,A41,True,-76.12017910124484,43.02395987342376
BALLANTYNE ROAD,477444531,183.83004681902742,A41,True,-76.14482728099287,43.010590609660866
ROBINSON STREET,800034330,183.8508399923121,A41,True,-76.12010468451605,43.05848605942627
SCOTT AVENUE,477437733,183.90420838889554,A41,True,-76.10953532921307,43.04201810632397
WASHINGTON SQUARE,477429467,184.09619365388164,A40,True,-76.16331029828466,43.07086535236049
VELASKO ROAD,477442283,184.17962993880795,A31,False,-76.18528301248207,43.025618828449225
WINDEMERE ROAD,477446774,184.1920230780652,A41,True,-76.13698878352312,42.99180862484158
EAST GLEN AVENUE,477445296,184.1962968485467,A41,True,-76.13991581898826,43.005533603984496
CLARENCE AVENUE,477445478,184.50103043721674,A41,True,-76.1400477747359,43.004359123498276
SOUTH SALINA STREET,477445706,184.59814823964516,A21,True,-76.14285927458907,43.00276259792171
MARIS DRIVE,477446009,184.7623552702408,A41,True,-76.15710926267934,42.99986510372391
SOUTH WEST STREET,477437676,184.8042778415888,A40,True,-76.15762144092493,43.04232482118833
MONTICELLO DRIVE SOUTH,477446020,184.85427160602865,A41,True,-76.13869587806911,43.0000600419162
WEST NEWELL STREET,477443660,184.97824196208464,A41,True,-76.15385677173396,43.01681211860905
NORTON AVENUE,477429248,185.10686195396337,A41,True,-76.11178125530405,43.07173160730165
GRANT TERRACE,800034320,185.2163290701401,A41,True,-76.12114011558405,43.072749038901605
EAST DIVISION STREET,477431788,185.22044599805227,A41,True,-76.15406326563652,43.06012258524686
WEST SENECA TURNPIKE,477445803,185.235816466393,A31,True,-76.14984680638624,43.00162110476155
BEACON ROAD,477428929,185.29313681512588,A41,True,-76.11196424125441,43.073520085544494
CRESCENT AVENUE,477441556,185.3109353160537,A41,True,-76.15955428195987,43.02853909648497
EDGEWOOD DRIVE,477447041,185.7371087709305,A41,True,-76.13732102501449,42.98895383193184
GREENWAY AVENUE,477433445,185.7607811555589,A41,True,-76.11935150218478,43.05471849012442
EAST DIVISION STREET,477431627,185.815805588166,A41,True,-76.15217877849206,43.06091360862963
EAST DIVISION STREET,477430243,185.9735550431121,A41,True,-76.14631875911749,43.06704087042846
FABIUS STREET,477436991,186.15726781098488,A41,True,-76.16033379000665,43.04424412443229
BUCKINGHAM AVENUE,477440624,186.3394706076485,A41,True,-76.12136833637867,43.03246912606425
ONONDAGA AVENUE,477441339,186.44206707951918,A41,True,-76.16421733407469,43.02968013052163
SCOTTHOLM TERRACE,477437349,186.47938564634129,A41,True,-76.11195142421681,43.0431437725752
DANFORTH STREET,477430677,186.48723012237215,A41,True,-76.1586862978653,43.06492061910313
ERIE BOULEVARD EAST,477434981,186.51879300711175,A25,True,-76.14439629077616,43.05076213254906
MILFORD DRIVE WEST,800042641,186.5809818391905,A41,True,-76.0980137468478,43.066551759891865
MOUNT OLYMPUS DRIVE,600016006,186.63868798242385,A41,True,-76.13189594765444,43.0338718318351
EAST NEWELL STREET,477443465,186.64104146070542,A41,True,-76.14138798737352,43.01807407723446
TEALL AVENUE,477429127,186.7510125147763,A40,True,-76.1233240676522,43.072505824978805
GLENWOOD AVENUE,800040796,186.831922607733,A31,True,-76.17211716918739,43.01954775458711
SUNNYCREST ROAD,800034491,186.8925849771094,A41,True,-76.10976973398031,43.0616483207223
DESTINY USA DRIVE,477454199,186.9107908442405,A41,True,-76.1708381789815,43.06746181117014
LEMOYNE AVENUE,477427604,186.93238564814703,A41,True,-76.15337079894877,43.08020211038756
SOUTH WEST STREET,477435936,186.93696469421607,A35,True,-76.1588111321894,43.0480041368545
SOUTH SALINA STREET,477445041,187.00068059295162,A21,True,-76.14285289823256,43.00776042570386
CHAMPLIN DRIVE,477431766,187.1475453701819,A41,True,-76.10182857238499,43.060363796400175
PARKWAY DRIVE,477442478,187.619218606184,A41,True,-76.16439428354333,43.024197621484085
COUGHLIN AVENUE,477428870,187.6845601557171,A41,True,-76.10277582202488,43.07380513370821
SUNNYCREST ROAD,477431466,187.74697701101167,A41,True,-76.1138205598058,43.06146354342196
STRATHMORE ROAD,477443262,187.77873490976788,A41,True,-76.17369942724503,43.01961741633112
SOUTH STATE STREET,477436222,187.81447347174,A21,True,-76.14748632197667,43.04726430137086
GLENWOOD AVENUE,477443287,188.32561908321577,A31,True,-76.172814296885,43.01948976574309
SEELEY ROAD,477435560,188.38512655999102,A31,True,-76.10372326685612,43.04918760050766
BROAD STREET,477441056,188.83752148427703,A41,True,-76.11315278917485,43.03067158525514
PARK STREET,508421556,188.84415023469003,A31,True,-76.16632063780337,43.07180736791572
MONROE STREET,477437824,189.06528102292936,A41,True,-76.14054165594658,43.0416069227077
COURT STREET,477428058,189.14210296136704,A31,True,-76.14738230766866,43.077813630086226
NORTON AVENUE,477429253,189.1887283276299,A41,True,-76.1124802789382,43.07169811390961
BURNET AVENUE,477432894,189.57724280621036,A41,True,-76.11337938636048,43.056623804762175
MOREY AVENUE,477444698,189.67688251263806,A41,True,-76.14999528596559,43.00943262627397
DORCHESTER AVENUE,477430050,189.79970925559053,A41,True,-76.12540187524074,43.06788980227998
GLENWOOD AVENUE,800038093,189.99265894288382,A31,True,-76.17427814812096,43.019434298422226
JAMES STREET,477429880,190.05337500781832,A31,True,-76.11375129668035,43.068499648699756
LEAVENWORTH AVENUE,477433146,190.2286599056213,A41,True,-76.16283917824221,43.0556321428268
EAST COLVIN STREET,477442866,190.38611635849003,A31,True,-76.11350532899041,43.02232049479772
BUTTERNUT STREET,477454132,190.42802274189836,A31,True,-76.15317456565266,43.057039561092814
SIXTH NORTH STREET,477427623,190.45523034041454,A41,True,-76.15602581543871,43.08006498848827
BOYDEN PLACE,477431594,190.46459167740448,A41,True,-76.12358546904038,43.061181435006176
TEALL AVENUE,477432020,190.48427705633918,A31,True,-76.1222877395848,43.0594196548092
SOUTH WARREN STREET,481561652,190.55629117828292,A40,True,-76.15077513287616,43.0498472755821
BEACON ROAD,477428868,190.7680504885491,A41,True,-76.11352654202469,43.073814615354394
TEALL AVENUE,477429243,190.86430439614617,A40,True,-76.12288010912842,43.07191451392713
VALLEY DRIVE,477444473,190.916926384124,A31,True,-76.15764566185267,43.01166945299797
HARBORSIDE DRIVE,600058802,191.11113882277573,A41,True,-76.17131672891593,43.06708000485845
WEST HIGH TERRACE,477437948,191.18840279007867,A41,False,-76.20097629611956,43.041468786725744
COUGHLIN AVENUE,477428962,191.2146778694006,A41,True,-76.11124727023673,43.073414625034715
COURT STREET,477428688,191.3071390769013,A31,True,-76.15332716315308,43.0749609587819
MILTON AVENUE,800056621,191.37802170526186,A41,True,-76.19190152271855,43.05555635540015
RADISSON COURT,477438363,191.45934953398108,A41,True,-76.1448037857753,43.04005563551062
BELMONT STREET,477437096,191.4869297623661,A41,True,-76.16920049109032,43.043855778532944
WEST STREET ARTERIAL NORTHBOUND,477437677,191.53284021062942,A35,True,-76.15771438750808,43.042314778776145
SUMMIT AVENUE,477440529,191.58441627490734,A40,True,-76.16623726599072,43.032911101206
SLOCUM DRIVE,477442926,191.8270670064379,A41,True,-76.11760055934108,43.02184945424457
VAN RENSSELAER STREET,477435616,192.0282770816322,A41,True,-76.16627173674915,43.04896141545489
HIAWATHA BOULEVARD EAST,508421551,192.07662573716337,A35,True,-76.16627413319276,43.071523192391936
SOUTH AVENUE,477443376,192.1153212547305,A31,True,-76.16084431267787,43.01903059541915
GRANT BOULEVARD,477428673,192.27431193938241,A40,True,-76.15501331711559,43.074916041976806
SOUTH SALINA STREET,509994539,192.3588325006568,A21,True,-76.14131060366934,43.016957871452284
WASHINGTON SQUARE,477429484,192.3686149331966,A40,True,-76.16213245840157,43.07073573563486
BUTTERNUT STREET,477428789,192.45815560672995,A41,True,-76.14253032451934,43.07453912172106
JAMES STREET,477429867,192.49492735140396,A31,True,-76.11237173638574,43.06856610679206
GRANT BOULEVARD,477428664,192.57582124680005,A31,True,-76.15432230778643,43.074889607541415
EAST ADAMS STREET,477437369,192.71136337309233,A31,True,-76.15051483564423,43.04277357874
LODI STREET,477433567,192.8436796856867,A31,True,-76.13666179499043,43.0543286023629
THOMPSON ROAD,477433268,192.88410766931327,A31,False,-76.08299020616933,43.05526364933727
SOUTH WEST STREET,477435608,193.38063905392517,A35,True,-76.1589662713937,43.04899410433882
EAST JEFFERSON STREET,477436205,193.74905529545632,A41,True,-76.15187078996368,43.04704466037049
HAFFENDEN ROAD,477441908,193.80142076518476,A41,True,-76.12317402087304,43.02722727448361
HARRISON STREET,477436928,193.80867447417344,A40,True,-76.15049383480894,43.044307143557674
CARBON STREET,477430424,193.85020130794993,A41,True,-76.14852528717634,43.06614659598158
NORTH LOWELL AVENUE,477433487,193.87542879566925,A41,True,-76.18677026808244,43.05459061192932
VALLEY DRIVE,477444695,194.1650567220678,A31,True,-76.15660479741126,43.00965863325928
VELASKO ROAD,600063423,194.2514739071215,A31,True,-76.18798730586481,43.03502454839803
HEADSON DRIVE,800052327,194.2991831941711,A41,True,-76.08436190712526,43.054845078729656
SYCAMORE TERRACE,477437884,194.50845332828294,A41,False,-76.08150520679408,43.041736674748726
GRANT BOULEVARD,477429148,194.640458126616,A31,True,-76.13753477819073,43.07235663507504
