DHCST|NY|100|00|00|000|00|0212298|1000000US360670001001010|360670001001010|1|2|36|01779796|067|H1|00974132|73000|C5|00979539|99999|99|99999999||||99999|99|99999999|73000|C5|00979539|000100|1|1010|9999|9|99999|99|99999999|999|99999|99|99999999|999999|9|99999|99|99999999|45060|1|532|99999|99999|9|999|99999|Y|N|86302|U|U|24|||||050|||||129|||||000282|A|13208|99999|99999|28590|00701|95234|0|1010|Block 1010|S||0|0|+43.0740672|-076.1659425|BK||99999
DHCST|NY|100|00|00|000|00|0212299|1000000US360670001001011|360670001001011|1|2|36|01779796|067|H1|00974132|73000|C5|00979539|99999|99|99999999||||99999|99|99999999|73000|C5|00979539|000100|1|1011|9999|9|99999|99|99999999|999|99999|99|99999999|999999|9|99999|99|99999999|45060|1|532|99999|99999|9|999|99999|Y|N|86302|U|U|24|||||050|||||129|||||000282|A|13208|99999|99999|28590|00701|99418|0|1011|Block 1011|S||0|0|+43.0767371|-076.1682217|BK||99999
DHCST|NY|100|00|00|000|00|0212300|1000000US360670001001012|360670001001012|1|2|36|01779796|067|H1|00974132|73000|C5|00979539|99999|99|99999999||||99999|99|99999999|73000|C5|00979539|000100|1|1012|9999|9|99999|99|99999999|999|99999|99|99999999|999999|9|99999|99|99999999|45060|1|532|99999|99999|9|999|99999|Y|N|86302|U|U|24|||||050|||||129|||||000282|A|13208|99999|99999|28590|00701|79298|0|1012|Block 1012|S||0|0|+43.0746797|-076.1684613|BK||99999
DHCST|NY|100|00|00|000|00|0212301|1000000US360670001001013|360670001001013|1|2|36|01779796|067|H1|00974132|73000|C5|00979539|99999|99|99999999||||99999|99|99999999|73000|C5|00979539|000100|1|1013|9999|9|99999|99|99999999|999|99999|99|99999999|999999|9|99999|99|99999999|45060|1|532|99999|99999|9|999|99999|Y|N|86302|U|U|24|||||050|||||129|||||000291|A|13208|99999|99999|28590|00701|5455|0|1013|Block 1013|S||0|0|+43.0759711|-076.1715423|BK||99999
DHCST|NY|100|00|00|000|00|0212302|1000000US360670001001014|360670001001014|1|2|36|01779796|067|H1|00974132|73000|C5|00979539|99999|99|99999999||||99999|99|99999999|73000|C5|00979539|000100|1|1014|9999|9|99999|99|99999999|999|99999|99|99999999|999999|9|99999|99|99999999|45060|1|532|99999|99999|9|999|99999|Y|N|86302|U|U|24|||||050|||||129|||||000291|A|13208|99999|99999|28590|00701|43726|0|1014|Block 1014|S||0|0|+43.0772225|-076.1736340|BK||99999
DHCST|NY|100|00|00|000|00|0212303|1000000US360670001001015|360670001001015|1|2|36|01779796|067|H1|00974132|73000|C5|00979539|99999|99|99999999||||99999|99|99999999|73000|C5|00979539|000100|1|1015|9999|9|99999|99|99999999|999|99999|99|99999999|999999|9|99999|99|99999999|45060|1|532|99999|99999|9|999|99999|Y|N|86302|U|U|24|||||050|||||129|||||000291|A|13208|99999|99999|28590|00701|14578|0|1015|Block 1015|S||0|0|+43.0777260|-076.1755862|BK||99999
DHCST|NY|100|00|00|000|00|0212304|1000000US360670001001016|360670001001016|1|2|36|01779796|067|H1|00974132|73000|C5|00979539|99999|99|99999999||||99999|99|99999999|73000|C5|00979539|000100|1|1016|9999|9|99999|99|99999999|999|99999|99|99999999|999999|9|99999|99|99999999|45060|1|532|99999|99999|9|999|99999|Y|N|86302|U|U|24|||||050|||||129|||||000291|A|13290|99999|99999|28590|00701|21222|0|1016|Block 1016|S||0|0|+43.0769126|-076.1749049|BK||99999
DHCST|NY|100|00|00|000|00|0212305|1000000US360670001001017|360670001001017|1|2|36|01779796|067|H1|00974132|73000|C5|00979539|99999|99|99999999||||99999|99|99999999|73000|C5|00979539|000100|1|1017|9999|9|99999|99|99999999|999|99999|99|99999999|999999|9|99999|99|99999999|45060|1|532|99999|99999|9|999|99999|Y|N|86302|U|U|24|||||050|||||129|||||000291|A|13290|99999|99999|28590|00701|84823|358|1017|Block 1017|S||0|0|+43.0759588|-076.1754075|BK||99999
DHCST|NY|100|00|00|000|00|0212306|1000000US360670001001018|360670001001018|1|2|36|01779796|067|H1|00974132|73000|C5|00979539|99999|99|99999999||||99999|99|99999999|73000|C5|00979539|000100|1|1018|9999|9|99999|99|99999999|999|99999|99|99999999|999999|9|99999|99|99999999|45060|1|532|99999|99999|9|999|99999|Y|N|86302|U|U|24|||||050|||||129|||||000291|A|13290|99999|99999|28590|00701|120306|0|1018|Block 1018|S||0|0|+43.0723935|-076.1759178|BK||99999
DHCST|NY|100|00|00|000|00|0212307|1000000US360670001001019|360670001001019|1|2|36|01779796|067|H1|00974132|73000|C5|00979539|99999|99|99999999||||99999|99|99999999|73000|C5|00979539|000100|1|1019|9999|9|99999|99|99999999|999|99999|99|99999999|999999|9|99999|99|99999999|45060|1|532|99999|99999|9|999|99999|Y|N|86302|U|U|24|||||050|||||129|||||000291|A|13290|99999|99999|28590|00701|58683|0|1019|Block 1019|S||0|0|+43.0682389|-076.1773017|BK||99999
